Game,League,League_Week,Event ID,Date,Team A,Score,Team B
Football League,Germany,Week 28,#433540,01/11/2024 16:21,RBL,2 : 2,AUG
Football League,Germany,Week 28,#433541,01/11/2024 16:21,MNZ,2 : 1,STU
Football League,Germany,Week 28,#433542,01/11/2024 16:21,HDH,5 : 0,HOF
Football League,Germany,Week 28,#433543,01/11/2024 16:21,MGB,2 : 0,BRE
Football League,Germany,Week 28,#433544,01/11/2024 16:21,WLF,2 : 1,LEV
Football League,Germany,Week 28,#433545,01/11/2024 16:21,KIE,1 : 2,BVB
Football League,Germany,Week 28,#433546,01/11/2024 16:21,UBE,4 : 2,BOC
Football League,Germany,Week 28,#433547,01/11/2024 16:21,FRE,3 : 3,STP
Football League,Germany,Week 28,#433548,01/11/2024 16:21,BMU,0 : 2,FRA
Football League,Germany,Week 27,#433531,01/11/2024 16:18,BVB,2 : 3,HDH
Football League,Germany,Week 27,#433532,01/11/2024 16:18,STU,2 : 1,MGB
Football League,Germany,Week 27,#433533,01/11/2024 16:18,LEV,2 : 2,UBE
Football League,Germany,Week 27,#433534,01/11/2024 16:18,BRE,1 : 1,FRA
Football League,Germany,Week 27,#433535,01/11/2024 16:18,KIE,0 : 1,FRE
Football League,Germany,Week 27,#433536,01/11/2024 16:18,STP,2 : 1,RBL
Football League,Germany,Week 27,#433537,01/11/2024 16:18,BOC,0 : 1,BMU
Football League,Germany,Week 27,#433538,01/11/2024 16:18,AUG,3 : 3,WLF
Football League,Germany,Week 27,#433539,01/11/2024 16:18,HOF,3 : 2,MNZ
Football League,Germany,Week 26,#433522,01/11/2024 16:15,MGB,2 : 2,HOF
Football League,Germany,Week 26,#433523,01/11/2024 16:15,BMU,2 : 1,LEV
Football League,Germany,Week 26,#433524,01/11/2024 16:15,MNZ,2 : 1,BVB
Football League,Germany,Week 26,#433525,01/11/2024 16:15,BRE,4 : 0,BOC
Football League,Germany,Week 26,#433526,01/11/2024 16:15,UBE,0 : 2,AUG
Football League,Germany,Week 26,#433527,01/11/2024 16:15,FRA,2 : 1,STU
Football League,Germany,Week 26,#433528,01/11/2024 16:15,HDH,0 : 2,KIE
Football League,Germany,Week 26,#433529,01/11/2024 16:15,WLF,0 : 5,STP
Football League,Germany,Week 26,#433530,01/11/2024 16:15,FRE,2 : 2,RBL
Football League,Germany,Week 25,#433513,01/11/2024 16:12,STU,0 : 3,BOC
Football League,Germany,Week 25,#433514,01/11/2024 16:12,RBL,1 : 2,WLF
Football League,Germany,Week 25,#433515,01/11/2024 16:12,HOF,0 : 0,FRA
Football League,Germany,Week 25,#433516,01/11/2024 16:12,AUG,1 : 3,BMU
Football League,Germany,Week 25,#433517,01/11/2024 16:12,LEV,3 : 1,BRE
Football League,Germany,Week 25,#433518,01/11/2024 16:12,KIE,2 : 1,MNZ
Football League,Germany,Week 25,#433519,01/11/2024 16:12,HDH,2 : 1,FRE
Football League,Germany,Week 25,#433520,01/11/2024 16:12,BVB,0 : 2,MGB
Football League,Germany,Week 25,#433521,01/11/2024 16:12,STP,1 : 1,UBE
Football League,Germany,Week 24,#433504,01/11/2024 16:09,FRE,0 : 3,WLF
Football League,Germany,Week 24,#433505,01/11/2024 16:09,FRA,1 : 0,BVB
Football League,Germany,Week 24,#433506,01/11/2024 16:09,MGB,0 : 0,KIE
Football League,Germany,Week 24,#433507,01/11/2024 16:09,UBE,1 : 3,RBL
Football League,Germany,Week 24,#433508,01/11/2024 16:09,BRE,0 : 1,AUG
Football League,Germany,Week 24,#433509,01/11/2024 16:09,STU,0 : 1,LEV
Football League,Germany,Week 24,#433510,01/11/2024 16:09,BOC,4 : 0,HOF
Football League,Germany,Week 24,#433511,01/11/2024 16:09,MNZ,3 : 0,HDH
Football League,Germany,Week 24,#433512,01/11/2024 16:09,BMU,4 : 1,STP
Football League,Germany,Week 23,#433495,01/11/2024 16:06,RBL,0 : 4,BMU
Football League,Germany,Week 23,#433496,01/11/2024 16:06,HOF,2 : 3,LEV
Football League,Germany,Week 23,#433497,01/11/2024 16:06,KIE,2 : 4,FRA
Football League,Germany,Week 23,#433498,01/11/2024 16:06,BVB,1 : 0,BOC
Football League,Germany,Week 23,#433499,01/11/2024 16:06,AUG,1 : 2,STU
Football League,Germany,Week 23,#433500,01/11/2024 16:06,WLF,1 : 2,UBE
Football League,Germany,Week 23,#433501,01/11/2024 16:06,STP,1 : 2,BRE
Football League,Germany,Week 23,#433502,01/11/2024 16:06,MNZ,0 : 1,FRE
Football League,Germany,Week 23,#433503,01/11/2024 16:06,HDH,0 : 2,MGB
Football League,Germany,Week 22,#433486,01/11/2024 16:03,BMU,1 : 0,WLF
Football League,Germany,Week 22,#433487,01/11/2024 16:03,LEV,0 : 3,BVB
Football League,Germany,Week 22,#433488,01/11/2024 16:03,HOF,0 : 0,AUG
Football League,Germany,Week 22,#433489,01/11/2024 16:03,BRE,1 : 0,RBL
Football League,Germany,Week 22,#433490,01/11/2024 16:03,BOC,0 : 2,KIE
Football League,Germany,Week 22,#433491,01/11/2024 16:03,FRA,5 : 1,HDH
Football League,Germany,Week 22,#433492,01/11/2024 16:03,FRE,1 : 2,UBE
Football League,Germany,Week 22,#433493,01/11/2024 16:03,STU,1 : 0,STP
Football League,Germany,Week 22,#433494,01/11/2024 16:03,MGB,1 : 2,MNZ
Football League,Germany,Week 21,#433477,01/11/2024 16:00,MNZ,2 : 1,FRA
Football League,Germany,Week 21,#433478,01/11/2024 16:00,HDH,0 : 2,BOC
Football League,Germany,Week 21,#433479,01/11/2024 16:00,BVB,1 : 1,AUG
Football League,Germany,Week 21,#433480,01/11/2024 16:00,UBE,1 : 2,BMU
Football League,Germany,Week 21,#433481,01/11/2024 16:00,WLF,5 : 0,BRE
Football League,Germany,Week 21,#433482,01/11/2024 16:00,MGB,2 : 3,FRE
Football League,Germany,Week 21,#433483,01/11/2024 16:00,KIE,0 : 1,LEV
Football League,Germany,Week 21,#433484,01/11/2024 16:00,STP,1 : 3,HOF
Football League,Germany,Week 21,#433485,01/11/2024 16:00,RBL,1 : 2,STU
Football League,Germany,Week 20,#433468,01/11/2024 15:57,STU,3 : 0,WLF
Football League,Germany,Week 20,#433469,01/11/2024 15:57,FRA,1 : 2,MGB
Football League,Germany,Week 20,#433470,01/11/2024 15:57,BOC,1 : 2,MNZ
Football League,Germany,Week 20,#433471,01/11/2024 15:57,FRE,1 : 0,BMU
Football League,Germany,Week 20,#433472,01/11/2024 15:57,BRE,2 : 1,UBE
Football League,Germany,Week 20,#433473,01/11/2024 15:57,LEV,1 : 0,HDH
Football League,Germany,Week 20,#433474,01/11/2024 15:57,HOF,0 : 1,RBL
Football League,Germany,Week 20,#433475,01/11/2024 15:57,AUG,1 : 1,KIE
Football League,Germany,Week 20,#433476,01/11/2024 15:57,BVB,3 : 3,STP
Football League,Germany,Week 19,#433459,01/11/2024 15:54,UBE,0 : 1,STU
Football League,Germany,Week 19,#433460,01/11/2024 15:54,FRA,4 : 1,FRE
Football League,Germany,Week 19,#433461,01/11/2024 15:54,HDH,2 : 3,AUG
Football League,Germany,Week 19,#433462,01/11/2024 15:54,KIE,2 : 0,STP
Football League,Germany,Week 19,#433463,01/11/2024 15:54,BMU,2 : 2,BRE
Football League,Germany,Week 19,#433464,01/11/2024 15:54,WLF,2 : 0,HOF
Football League,Germany,Week 19,#433465,01/11/2024 15:54,MGB,3 : 1,BOC
Football League,Germany,Week 19,#433466,01/11/2024 15:54,MNZ,1 : 2,LEV
Football League,Germany,Week 19,#433467,01/11/2024 15:54,RBL,0 : 0,BVB
Football League,Germany,Week 18,#433450,01/11/2024 15:51,LEV,1 : 1,MGB
Football League,Germany,Week 18,#433451,01/11/2024 15:51,STP,2 : 1,HDH
Football League,Germany,Week 18,#433452,01/11/2024 15:51,HOF,3 : 2,UBE
Football League,Germany,Week 18,#433453,01/11/2024 15:51,AUG,0 : 2,MNZ
Football League,Germany,Week 18,#433454,01/11/2024 15:51,BVB,5 : 1,WLF
Football League,Germany,Week 18,#433455,01/11/2024 15:51,KIE,0 : 3,RBL
Football League,Germany,Week 18,#433456,01/11/2024 15:51,FRE,1 : 1,BRE
Football League,Germany,Week 18,#433457,01/11/2024 15:51,BOC,1 : 1,FRA
Football League,Germany,Week 18,#433458,01/11/2024 15:51,STU,3 : 2,BMU
Football League,Germany,Week 17,#433441,01/11/2024 15:48,BMU,2 : 1,HOF
Football League,Germany,Week 17,#433442,01/11/2024 15:48,BRE,2 : 3,STU
Football League,Germany,Week 17,#433443,01/11/2024 15:48,UBE,1 : 1,BVB
Football League,Germany,Week 17,#433444,01/11/2024 15:48,BOC,4 : 2,FRE
Football League,Germany,Week 17,#433445,01/11/2024 15:48,MGB,1 : 2,AUG
Football League,Germany,Week 17,#433446,01/11/2024 15:48,WLF,2 : 2,KIE
Football League,Germany,Week 17,#433447,01/11/2024 15:48,FRA,1 : 0,LEV
Football League,Germany,Week 17,#433448,01/11/2024 15:48,MNZ,1 : 1,STP
Football League,Germany,Week 17,#433449,01/11/2024 15:48,HDH,1 : 1,RBL
Football League,Germany,Week 16,#433432,01/11/2024 15:45,KIE,0 : 2,UBE
Football League,Germany,Week 16,#433433,01/11/2024 15:45,HOF,4 : 0,BRE
Football League,Germany,Week 16,#433434,01/11/2024 15:45,HDH,0 : 1,WLF
Football League,Germany,Week 16,#433435,01/11/2024 15:45,FRE,2 : 1,STU
Football League,Germany,Week 16,#433436,01/11/2024 15:45,BVB,0 : 1,BMU
Football League,Germany,Week 16,#433437,01/11/2024 15:45,STP,1 : 0,MGB
Football League,Germany,Week 16,#433438,01/11/2024 15:45,LEV,3 : 3,BOC
Football League,Germany,Week 16,#433439,01/11/2024 15:45,AUG,0 : 1,FRA
Football League,Germany,Week 16,#433440,01/11/2024 15:45,RBL,2 : 1,MNZ
Football League,Germany,Week 15,#433423,01/11/2024 15:42,UBE,1 : 1,HDH
Football League,Germany,Week 15,#433424,01/11/2024 15:42,BOC,0 : 0,AUG
Football League,Germany,Week 15,#433425,01/11/2024 15:42,STU,1 : 0,HOF
Football League,Germany,Week 15,#433426,01/11/2024 15:42,BMU,2 : 0,KIE
Football League,Germany,Week 15,#433427,01/11/2024 15:42,LEV,3 : 0,FRE
Football League,Germany,Week 15,#433428,01/11/2024 15:42,BRE,1 : 4,BVB
Football League,Germany,Week 15,#433429,01/11/2024 15:42,FRA,0 : 1,STP
Football League,Germany,Week 15,#433430,01/11/2024 15:42,MNZ,0 : 0,WLF
Football League,Germany,Week 15,#433431,01/11/2024 15:42,MGB,2 : 2,RBL
Football League,Germany,Week 14,#433414,01/11/2024 15:39,MNZ,1 : 1,UBE
Football League,Germany,Week 14,#433415,01/11/2024 15:39,WLF,2 : 1,MGB
Football League,Germany,Week 14,#433416,01/11/2024 15:39,RBL,3 : 2,FRA
Football League,Germany,Week 14,#433417,01/11/2024 15:39,FRE,2 : 0,HOF
Football League,Germany,Week 14,#433418,01/11/2024 15:39,STP,2 : 1,BOC
Football League,Germany,Week 14,#433419,01/11/2024 15:39,AUG,3 : 2,LEV
Football League,Germany,Week 14,#433420,01/11/2024 15:39,HDH,0 : 0,BMU
Football League,Germany,Week 14,#433421,01/11/2024 15:39,KIE,2 : 0,BRE
Football League,Germany,Week 14,#433422,01/11/2024 15:39,BVB,0 : 1,STU
Football League,Germany,Week 13,#433405,01/11/2024 15:36,MGB,2 : 1,UBE
Football League,Germany,Week 13,#433406,01/11/2024 15:36,BOC,2 : 0,RBL
Football League,Germany,Week 13,#433407,01/11/2024 15:36,LEV,1 : 2,STP
Football League,Germany,Week 13,#433408,01/11/2024 15:36,FRA,2 : 0,WLF
Football League,Germany,Week 13,#433409,01/11/2024 15:36,AUG,3 : 1,FRE
Football League,Germany,Week 13,#433410,01/11/2024 15:36,STU,1 : 1,KIE
Football League,Germany,Week 13,#433411,01/11/2024 15:36,BMU,1 : 1,MNZ
Football League,Germany,Week 13,#433412,01/11/2024 15:36,HOF,1 : 2,BVB
Football League,Germany,Week 13,#433413,01/11/2024 15:36,BRE,2 : 1,HDH
Football League,Germany,Week 12,#433396,01/11/2024 15:33,HDH,2 : 0,STU
Football League,Germany,Week 12,#433397,01/11/2024 15:33,FRE,2 : 0,BVB
Football League,Germany,Week 12,#433398,01/11/2024 15:33,MNZ,0 : 1,BRE
Football League,Germany,Week 12,#433399,01/11/2024 15:33,MGB,3 : 2,BMU
Football League,Germany,Week 12,#433400,01/11/2024 15:33,STP,1 : 1,AUG
Football League,Germany,Week 12,#433401,01/11/2024 15:33,RBL,1 : 1,LEV
Football League,Germany,Week 12,#433402,01/11/2024 15:33,UBE,1 : 2,FRA
Football League,Germany,Week 12,#433403,01/11/2024 15:33,WLF,1 : 1,BOC
Football League,Germany,Week 12,#433404,01/11/2024 15:33,KIE,1 : 1,HOF
Football League,Germany,Week 11,#433387,01/11/2024 15:30,BRE,3 : 2,MGB
Football League,Germany,Week 11,#433388,01/11/2024 15:30,AUG,1 : 2,RBL
Football League,Germany,Week 11,#433389,01/11/2024 15:30,BOC,1 : 0,UBE
Football League,Germany,Week 11,#433390,01/11/2024 15:30,FRA,1 : 0,BMU
Football League,Germany,Week 11,#433391,01/11/2024 15:30,BVB,4 : 0,KIE
Football League,Germany,Week 11,#433392,01/11/2024 15:30,HOF,2 : 2,HDH
Football League,Germany,Week 11,#433393,01/11/2024 15:30,STP,2 : 2,FRE
Football League,Germany,Week 11,#433394,01/11/2024 15:30,LEV,4 : 0,WLF
Football League,Germany,Week 11,#433395,01/11/2024 15:30,STU,3 : 0,MNZ
Football League,Germany,Week 10,#433378,01/11/2024 15:27,MNZ,1 : 3,HOF
Football League,Germany,Week 10,#433379,01/11/2024 15:27,MGB,1 : 4,STU
Football League,Germany,Week 10,#433380,01/11/2024 15:27,RBL,2 : 1,STP
Football League,Germany,Week 10,#433381,01/11/2024 15:27,FRA,0 : 1,BRE
Football League,Germany,Week 10,#433382,01/11/2024 15:27,HDH,1 : 2,BVB
Football League,Germany,Week 10,#433383,01/11/2024 15:27,FRE,1 : 0,KIE
Football League,Germany,Week 10,#433384,01/11/2024 15:27,WLF,1 : 2,AUG
Football League,Germany,Week 10,#433385,01/11/2024 15:27,UBE,1 : 3,LEV
Football League,Germany,Week 10,#433386,01/11/2024 15:27,BMU,2 : 0,BOC
Football League,Germany,Week 9,#433369,01/11/2024 15:24,STP,1 : 1,WLF
Football League,Germany,Week 9,#433370,01/11/2024 15:24,KIE,2 : 2,HDH
Football League,Germany,Week 9,#433371,01/11/2024 15:24,LEV,2 : 2,BMU
Football League,Germany,Week 9,#433372,01/11/2024 15:24,HOF,0 : 0,MGB
Football League,Germany,Week 9,#433373,01/11/2024 15:24,BOC,3 : 2,BRE
Football League,Germany,Week 9,#433374,01/11/2024 15:24,RBL,3 : 1,FRE
Football League,Germany,Week 9,#433375,01/11/2024 15:24,BVB,3 : 1,MNZ
Football League,Germany,Week 9,#433376,01/11/2024 15:24,AUG,3 : 1,UBE
Football League,Germany,Week 9,#433377,01/11/2024 15:24,STU,0 : 2,FRA
Football League,Germany,Week 8,#433360,01/11/2024 15:21,BOC,2 : 3,STU
Football League,Germany,Week 8,#433361,01/11/2024 15:21,MGB,0 : 2,BVB
Football League,Germany,Week 8,#433362,01/11/2024 15:21,BMU,3 : 0,AUG
Football League,Germany,Week 8,#433363,01/11/2024 15:21,WLF,1 : 1,RBL
Football League,Germany,Week 8,#433364,01/11/2024 15:21,BRE,0 : 0,LEV
Football League,Germany,Week 8,#433365,01/11/2024 15:21,FRE,2 : 0,HDH
Football League,Germany,Week 8,#433366,01/11/2024 15:21,MNZ,2 : 0,KIE
Football League,Germany,Week 8,#433367,01/11/2024 15:21,FRA,2 : 2,HOF
Football League,Germany,Week 8,#433368,01/11/2024 15:21,UBE,1 : 0,STP
Football League,Germany,Week 7,#433351,01/11/2024 15:18,BVB,5 : 0,FRA
Football League,Germany,Week 7,#433352,01/11/2024 15:18,STP,3 : 2,BMU
Football League,Germany,Week 7,#433353,01/11/2024 15:18,RBL,3 : 3,UBE
Football League,Germany,Week 7,#433354,01/11/2024 15:18,AUG,0 : 1,BRE
Football League,Germany,Week 7,#433355,01/11/2024 15:18,WLF,0 : 1,FRE
Football League,Germany,Week 7,#433356,01/11/2024 15:18,HDH,0 : 0,MNZ
Football League,Germany,Week 7,#433357,01/11/2024 15:18,KIE,3 : 2,MGB
Football League,Germany,Week 7,#433358,01/11/2024 15:18,LEV,2 : 0,STU
Football League,Germany,Week 7,#433359,01/11/2024 15:18,HOF,2 : 2,BOC
Football League,Germany,Week 6,#433342,01/11/2024 15:15,FRA,4 : 1,KIE
Football League,Germany,Week 6,#433343,01/11/2024 15:15,BMU,1 : 1,RBL
Football League,Germany,Week 6,#433344,01/11/2024 15:15,BOC,0 : 0,BVB
Football League,Germany,Week 6,#433345,01/11/2024 15:15,STU,0 : 1,AUG
Football League,Germany,Week 6,#433346,01/11/2024 15:15,MGB,1 : 0,HDH
Football League,Germany,Week 6,#433347,01/11/2024 15:15,BRE,3 : 1,STP
Football League,Germany,Week 6,#433348,01/11/2024 15:15,UBE,3 : 2,WLF
Football League,Germany,Week 6,#433349,01/11/2024 15:15,LEV,1 : 1,HOF
Football League,Germany,Week 6,#433350,01/11/2024 15:15,FRE,1 : 3,MNZ
Football League,Germany,Week 5,#433333,01/11/2024 15:12,AUG,2 : 2,HOF
Football League,Germany,Week 5,#433334,01/11/2024 15:12,MNZ,0 : 1,MGB
Football League,Germany,Week 5,#433335,01/11/2024 15:12,WLF,1 : 1,BMU
Football League,Germany,Week 5,#433336,01/11/2024 15:12,KIE,0 : 1,BOC
Football League,Germany,Week 5,#433337,01/11/2024 15:12,RBL,2 : 0,BRE
Football League,Germany,Week 5,#433338,01/11/2024 15:12,BVB,0 : 1,LEV
Football League,Germany,Week 5,#433339,01/11/2024 15:12,HDH,2 : 2,FRA
Football League,Germany,Week 5,#433340,01/11/2024 15:12,UBE,0 : 2,FRE
Football League,Germany,Week 5,#433341,01/11/2024 15:12,STP,2 : 4,STU
Football League,Germany,Week 4,#433324,01/11/2024 15:09,AUG,2 : 1,BVB
Football League,Germany,Week 4,#433325,01/11/2024 15:09,BMU,4 : 0,UBE
Football League,Germany,Week 4,#433326,01/11/2024 15:09,HOF,2 : 1,STP
Football League,Germany,Week 4,#433327,01/11/2024 15:09,STU,0 : 2,RBL
Football League,Germany,Week 4,#433328,01/11/2024 15:09,LEV,3 : 1,KIE
Football League,Germany,Week 4,#433329,01/11/2024 15:09,BRE,1 : 0,WLF
Football League,Germany,Week 4,#433330,01/11/2024 15:09,FRE,1 : 1,MGB
Football League,Germany,Week 4,#433331,01/11/2024 15:09,BOC,1 : 3,HDH
Football League,Germany,Week 4,#433332,01/11/2024 15:09,FRA,1 : 1,MNZ
Football League,Germany,Week 3,#433315,01/11/2024 15:06,KIE,1 : 1,AUG
Football League,Germany,Week 3,#433316,01/11/2024 15:06,HDH,2 : 0,LEV
Football League,Germany,Week 3,#433317,01/11/2024 15:06,STP,0 : 5,BVB
Football League,Germany,Week 3,#433318,01/11/2024 15:06,BMU,1 : 0,FRE
Football League,Germany,Week 3,#433319,01/11/2024 15:06,MNZ,4 : 0,BOC
Football League,Germany,Week 3,#433320,01/11/2024 15:06,RBL,0 : 2,HOF
Football League,Germany,Week 3,#433321,01/11/2024 15:06,MGB,2 : 1,FRA
Football League,Germany,Week 3,#433322,01/11/2024 15:06,UBE,0 : 1,BRE
Football League,Germany,Week 3,#433323,01/11/2024 15:06,WLF,3 : 0,STU
Football League,Germany,Week 2,#433306,01/11/2024 15:03,LEV,2 : 0,MNZ
Football League,Germany,Week 2,#433307,01/11/2024 15:03,AUG,2 : 2,HDH
Football League,Germany,Week 2,#433308,01/11/2024 15:03,STU,2 : 1,UBE
Football League,Germany,Week 2,#433309,01/11/2024 15:03,BOC,1 : 3,MGB
Football League,Germany,Week 2,#433310,01/11/2024 15:03,BVB,2 : 2,RBL
Football League,Germany,Week 2,#433311,01/11/2024 15:03,HOF,2 : 1,WLF
Football League,Germany,Week 2,#433312,01/11/2024 15:03,STP,1 : 1,KIE
Football League,Germany,Week 2,#433313,01/11/2024 15:03,FRE,3 : 0,FRA
Football League,Germany,Week 2,#433314,01/11/2024 15:03,BRE,1 : 4,BMU
Football League,Germany,Week 1,#433297,01/11/2024 15:00,BMU,3 : 1,STU
Football League,Germany,Week 1,#433298,01/11/2024 15:00,MGB,4 : 0,LEV
Football League,Germany,Week 1,#433299,01/11/2024 15:00,WLF,0 : 2,BVB
Football League,Germany,Week 1,#433300,01/11/2024 15:00,FRA,1 : 2,BOC
Football League,Germany,Week 1,#433301,01/11/2024 15:00,MNZ,0 : 0,AUG
Football League,Germany,Week 1,#433302,01/11/2024 15:00,BRE,1 : 0,FRE
Football League,Germany,Week 1,#433303,01/11/2024 15:00,RBL,3 : 2,KIE
Football League,Germany,Week 1,#433304,01/11/2024 15:00,UBE,0 : 1,HOF
Football League,Germany,Week 1,#433305,01/11/2024 15:00,HDH,1 : 2,STP
Football League,Germany,Week 34,#433288,01/11/2024 14:57,HOF,0 : 0,FRA
Football League,Germany,Week 34,#433289,01/11/2024 14:57,RBL,3 : 0,BMU
Football League,Germany,Week 34,#433290,01/11/2024 14:57,WLF,2 : 0,KIE
Football League,Germany,Week 34,#433291,01/11/2024 14:57,MNZ,0 : 3,AUG
Football League,Germany,Week 34,#433292,01/11/2024 14:57,BOC,1 : 0,BRE
Football League,Germany,Week 34,#433293,01/11/2024 14:57,FRE,0 : 1,BVB
Football League,Germany,Week 34,#433294,01/11/2024 14:57,STU,1 : 2,MGB
Football League,Germany,Week 34,#433295,01/11/2024 14:57,STP,2 : 0,HDH
Football League,Germany,Week 34,#433296,01/11/2024 14:57,LEV,1 : 0,UBE
Football League,Germany,Week 33,#433279,01/11/2024 14:54,HDH,2 : 0,LEV
Football League,Germany,Week 33,#433280,01/11/2024 14:54,BMU,0 : 1,WLF
Football League,Germany,Week 33,#433281,01/11/2024 14:54,UBE,2 : 0,MNZ
Football League,Germany,Week 33,#433282,01/11/2024 14:54,MGB,4 : 1,BOC
Football League,Germany,Week 33,#433283,01/11/2024 14:54,BVB,1 : 1,HOF
Football League,Germany,Week 33,#433284,01/11/2024 14:54,BRE,3 : 1,STP
Football League,Germany,Week 33,#433285,01/11/2024 14:54,FRA,2 : 3,RBL
Football League,Germany,Week 33,#433286,01/11/2024 14:54,KIE,0 : 2,AUG
Football League,Germany,Week 33,#433287,01/11/2024 14:54,FRE,1 : 1,STU
Football League,Germany,Week 32,#433270,01/11/2024 14:51,STP,3 : 1,MGB
Football League,Germany,Week 32,#433271,01/11/2024 14:51,MNZ,3 : 1,HDH
Football League,Germany,Week 32,#433272,01/11/2024 14:51,HOF,3 : 2,FRE
Football League,Germany,Week 32,#433273,01/11/2024 14:51,AUG,0 : 0,BMU
Football League,Germany,Week 32,#433274,01/11/2024 14:51,LEV,4 : 1,BRE
Football League,Germany,Week 32,#433275,01/11/2024 14:51,RBL,3 : 2,BVB
Football League,Germany,Week 32,#433276,01/11/2024 14:51,WLF,2 : 1,FRA
Football League,Germany,Week 32,#433277,01/11/2024 14:51,KIE,0 : 1,UBE
Football League,Germany,Week 32,#433278,01/11/2024 14:51,STU,2 : 0,BOC
Football League,Germany,Week 31,#433261,01/11/2024 14:48,BOC,3 : 2,STP
Football League,Germany,Week 31,#433262,01/11/2024 14:48,FRE,1 : 1,RBL
Football League,Germany,Week 31,#433263,01/11/2024 14:48,BVB,1 : 0,WLF
Football League,Germany,Week 31,#433264,01/11/2024 14:48,HDH,6 : 0,KIE
Football League,Germany,Week 31,#433265,01/11/2024 14:48,FRA,2 : 1,AUG
Football League,Germany,Week 31,#433266,01/11/2024 14:48,MGB,3 : 2,LEV
Football League,Germany,Week 31,#433267,01/11/2024 14:48,BRE,1 : 3,MNZ
Football League,Germany,Week 31,#433268,01/11/2024 14:48,HOF,3 : 0,STU
Football League,Germany,Week 31,#433269,01/11/2024 14:48,BMU,3 : 0,UBE
Football League,Germany,Week 30,#433252,01/11/2024 14:45,WLF,0 : 1,FRE
Football League,Germany,Week 30,#433253,01/11/2024 14:45,LEV,3 : 2,BOC
Football League,Germany,Week 30,#433254,01/11/2024 14:45,BMU,2 : 2,HDH
Football League,Germany,Week 30,#433255,01/11/2024 14:45,UBE,1 : 4,FRA
Football League,Germany,Week 30,#433256,01/11/2024 14:45,KIE,2 : 1,BRE
Football League,Germany,Week 30,#433257,01/11/2024 14:45,RBL,2 : 0,HOF
Football League,Germany,Week 30,#433258,01/11/2024 14:45,AUG,3 : 2,BVB
Football League,Germany,Week 30,#433259,01/11/2024 14:45,MNZ,0 : 1,MGB
Football League,Germany,Week 30,#433260,01/11/2024 14:45,STU,2 : 1,STP
Football League,Germany,Week 29,#433243,01/11/2024 14:42,MGB,2 : 1,KIE
Football League,Germany,Week 29,#433244,01/11/2024 14:42,BOC,1 : 0,MNZ
Football League,Germany,Week 29,#433245,01/11/2024 14:42,BRE,2 : 0,BMU
Football League,Germany,Week 29,#433246,01/11/2024 14:42,BVB,2 : 2,UBE
Football League,Germany,Week 29,#433247,01/11/2024 14:42,FRA,2 : 1,HDH
Football League,Germany,Week 29,#433248,01/11/2024 14:42,STP,0 : 0,LEV
Football League,Germany,Week 29,#433249,01/11/2024 14:42,RBL,1 : 2,STU
Football League,Germany,Week 29,#433250,01/11/2024 14:42,FRE,2 : 1,AUG
Football League,Germany,Week 29,#433251,01/11/2024 14:42,HOF,0 : 2,WLF
Football League,Germany,Week 28,#433234,01/11/2024 14:39,HDH,0 : 1,BVB
Football League,Germany,Week 28,#433235,01/11/2024 14:39,BMU,0 : 1,MGB
Football League,Germany,Week 28,#433236,01/11/2024 14:39,UBE,1 : 3,FRE
Football League,Germany,Week 28,#433237,01/11/2024 14:39,KIE,1 : 1,BOC
Football League,Germany,Week 28,#433238,01/11/2024 14:39,MNZ,2 : 1,STP
Football League,Germany,Week 28,#433239,01/11/2024 14:39,FRA,2 : 0,BRE
Football League,Germany,Week 28,#433240,01/11/2024 14:39,STU,0 : 1,LEV
Football League,Germany,Week 28,#433241,01/11/2024 14:39,WLF,3 : 2,RBL
Football League,Germany,Week 28,#433242,01/11/2024 14:39,AUG,1 : 3,HOF
Football League,Germany,Week 27,#433225,01/11/2024 14:36,BOC,1 : 3,BMU
Football League,Germany,Week 27,#433226,01/11/2024 14:36,STP,3 : 3,KIE
Football League,Germany,Week 27,#433227,01/11/2024 14:36,FRE,0 : 2,HDH
Football League,Germany,Week 27,#433228,01/11/2024 14:36,HOF,4 : 1,UBE
Football League,Germany,Week 27,#433229,01/11/2024 14:36,WLF,2 : 3,STU
Football League,Germany,Week 27,#433230,01/11/2024 14:36,MGB,3 : 2,FRA
Football League,Germany,Week 27,#433231,01/11/2024 14:36,LEV,1 : 0,MNZ
Football League,Germany,Week 27,#433232,01/11/2024 14:36,BVB,1 : 0,BRE
Football League,Germany,Week 27,#433233,01/11/2024 14:36,RBL,1 : 2,AUG
Football League,Germany,Week 26,#433216,01/11/2024 14:33,BVB,1 : 0,MGB
Football League,Germany,Week 26,#433217,01/11/2024 14:33,STU,2 : 0,MNZ
Football League,Germany,Week 26,#433218,01/11/2024 14:33,KIE,1 : 4,LEV
Football League,Germany,Week 26,#433219,01/11/2024 14:33,BMU,2 : 2,STP
Football League,Germany,Week 26,#433220,01/11/2024 14:33,UBE,3 : 3,RBL
Football League,Germany,Week 26,#433221,01/11/2024 14:33,HDH,0 : 2,HOF
Football League,Germany,Week 26,#433222,01/11/2024 14:33,AUG,1 : 1,WLF
Football League,Germany,Week 26,#433223,01/11/2024 14:33,FRA,0 : 1,BOC
Football League,Germany,Week 26,#433224,01/11/2024 14:33,BRE,1 : 3,FRE
