Game,League,League_Week,Event ID,Date,Team A,Score,Team B
Football League,Spain,Week 21,#483183,01/11/2024 23:05,VAL,1 : 0,GET
Football League,Spain,Week 21,#483184,01/11/2024 23:05,RAY,3 : 1,BAR
Football League,Spain,Week 21,#483185,01/11/2024 23:05,RSO,2 : 1,ESP
Football League,Spain,Week 21,#483186,01/11/2024 23:05,ATM,1 : 1,GIR
Football League,Spain,Week 21,#483187,01/11/2024 23:05,ATH,0 : 1,RMA
Football League,Spain,Week 21,#483188,01/11/2024 23:05,MLL,2 : 0,OSA
Football League,Spain,Week 21,#483189,01/11/2024 23:05,VLL,0 : 1,CEL
Football League,Spain,Week 21,#483190,01/11/2024 23:05,SEV,2 : 3,LEG
Football League,Spain,Week 20,#483171,01/11/2024 23:02,BAR,3 : 1,ATH
Football League,Spain,Week 20,#483172,01/11/2024 23:02,VIL,0 : 2,LEG
Football League,Spain,Week 20,#483173,01/11/2024 23:02,RAY,3 : 2,VAL
Football League,Spain,Week 20,#483174,01/11/2024 23:02,LPA,0 : 0,ALA
Football League,Spain,Week 20,#483175,01/11/2024 23:02,ESP,1 : 3,SEV
Football League,Spain,Week 20,#483176,01/11/2024 23:02,RMA,2 : 2,MLL
Football League,Spain,Week 20,#483177,01/11/2024 23:02,GIR,3 : 0,VLL
Football League,Spain,Week 20,#483178,01/11/2024 23:02,CEL,1 : 1,BET
Football League,Spain,Week 20,#483179,01/11/2024 23:02,OSA,1 : 2,RSO
Football League,Spain,Week 20,#483180,01/11/2024 23:02,GET,0 : 2,ATM
Football League,Spain,Week 19,#483161,01/11/2024 22:59,SEV,1 : 2,OSA
Football League,Spain,Week 19,#483162,01/11/2024 22:59,ALA,0 : 1,CEL
Football League,Spain,Week 19,#483163,01/11/2024 22:59,ATM,0 : 0,RAY
Football League,Spain,Week 19,#483164,01/11/2024 22:59,VLL,4 : 0,GET
Football League,Spain,Week 19,#483165,01/11/2024 22:59,RSO,1 : 0,RMA
Football League,Spain,Week 19,#483166,01/11/2024 22:59,MLL,0 : 2,BAR
Football League,Spain,Week 19,#483167,01/11/2024 22:59,LEG,0 : 2,ESP
Football League,Spain,Week 19,#483168,01/11/2024 22:59,LPA,3 : 2,VIL
Football League,Spain,Week 19,#483169,01/11/2024 22:59,ATH,1 : 0,VAL
Football League,Spain,Week 19,#483170,01/11/2024 22:59,BET,1 : 3,GIR
Football League,Spain,Week 18,#483151,01/11/2024 22:56,ATH,1 : 1,ATM
Football League,Spain,Week 18,#483152,01/11/2024 22:56,RAY,0 : 1,VLL
Football League,Spain,Week 18,#483153,01/11/2024 22:56,RMA,1 : 1,SEV
Football League,Spain,Week 18,#483154,01/11/2024 22:56,VAL,5 : 0,MLL
Football League,Spain,Week 18,#483155,01/11/2024 22:56,CEL,0 : 1,LPA
Football League,Spain,Week 18,#483156,01/11/2024 22:56,OSA,0 : 1,LEG
Football League,Spain,Week 18,#483157,01/11/2024 22:56,GET,0 : 1,BET
Football League,Spain,Week 18,#483158,01/11/2024 22:56,GIR,3 : 1,ALA
Football League,Spain,Week 18,#483159,01/11/2024 22:56,VIL,0 : 2,ESP
Football League,Spain,Week 18,#483160,01/11/2024 22:56,BAR,3 : 0,RSO
Football League,Spain,Week 17,#483141,01/11/2024 22:53,ALA,0 : 2,GET
Football League,Spain,Week 17,#483142,01/11/2024 22:53,BET,0 : 1,RAY
Football League,Spain,Week 17,#483143,01/11/2024 22:53,VLL,1 : 1,ATH
Football League,Spain,Week 17,#483144,01/11/2024 22:53,LPA,0 : 3,GIR
Football League,Spain,Week 17,#483145,01/11/2024 22:53,CEL,1 : 1,VIL
Football League,Spain,Week 17,#483146,01/11/2024 22:53,RSO,1 : 2,VAL
Football League,Spain,Week 17,#483147,01/11/2024 22:53,MLL,1 : 0,ATM
Football League,Spain,Week 17,#483148,01/11/2024 22:53,LEG,0 : 3,RMA
Football League,Spain,Week 17,#483149,01/11/2024 22:53,SEV,2 : 4,BAR
Football League,Spain,Week 17,#483150,01/11/2024 22:53,ESP,0 : 1,OSA
Football League,Spain,Week 16,#483131,01/11/2024 22:50,RMA,5 : 1,ESP
Football League,Spain,Week 16,#483132,01/11/2024 22:50,BAR,4 : 1,LEG
Football League,Spain,Week 16,#483133,01/11/2024 22:50,MLL,1 : 3,VLL
Football League,Spain,Week 16,#483134,01/11/2024 22:50,RAY,3 : 2,ALA
Football League,Spain,Week 16,#483135,01/11/2024 22:50,GIR,3 : 0,CEL
Football League,Spain,Week 16,#483136,01/11/2024 22:50,ATH,0 : 1,BET
Football League,Spain,Week 16,#483137,01/11/2024 22:50,VIL,4 : 2,OSA
Football League,Spain,Week 16,#483138,01/11/2024 22:50,ATM,2 : 1,RSO
Football League,Spain,Week 16,#483139,01/11/2024 22:50,GET,1 : 2,LPA
Football League,Spain,Week 16,#483140,01/11/2024 22:50,VAL,0 : 1,SEV
Football League,Spain,Week 15,#483121,01/11/2024 22:47,BET,0 : 1,MLL
Football League,Spain,Week 15,#483122,01/11/2024 22:47,GIR,0 : 3,VIL
Football League,Spain,Week 15,#483123,01/11/2024 22:47,OSA,2 : 1,RMA
Football League,Spain,Week 15,#483124,01/11/2024 22:47,SEV,0 : 0,ATM
Football League,Spain,Week 15,#483125,01/11/2024 22:47,RSO,3 : 2,VLL
Football League,Spain,Week 15,#483126,01/11/2024 22:47,LEG,2 : 1,VAL
Football League,Spain,Week 15,#483127,01/11/2024 22:47,CEL,0 : 0,GET
Football League,Spain,Week 15,#483128,01/11/2024 22:47,ALA,1 : 3,ATH
Football League,Spain,Week 15,#483129,01/11/2024 22:47,ESP,2 : 3,BAR
Football League,Spain,Week 15,#483130,01/11/2024 22:47,LPA,0 : 1,RAY
Football League,Spain,Week 14,#483111,01/11/2024 22:44,BAR,1 : 0,OSA
Football League,Spain,Week 14,#483112,01/11/2024 22:44,ATM,2 : 1,LEG
Football League,Spain,Week 14,#483113,01/11/2024 22:44,RSO,2 : 2,BET
Football League,Spain,Week 14,#483114,01/11/2024 22:44,VAL,2 : 2,ESP
Football League,Spain,Week 14,#483115,01/11/2024 22:44,GET,3 : 1,GIR
Football League,Spain,Week 14,#483116,01/11/2024 22:44,VLL,0 : 1,SEV
Football League,Spain,Week 14,#483117,01/11/2024 22:44,RAY,3 : 2,CEL
Football League,Spain,Week 14,#483118,01/11/2024 22:44,VIL,2 : 1,RMA
Football League,Spain,Week 14,#483119,01/11/2024 22:44,MLL,0 : 2,ALA
Football League,Spain,Week 14,#483120,01/11/2024 22:44,ATH,1 : 4,LPA
Football League,Spain,Week 13,#483101,01/11/2024 22:41,LPA,0 : 4,MLL
Football League,Spain,Week 13,#483102,01/11/2024 22:41,LEG,0 : 0,VLL
Football League,Spain,Week 13,#483103,01/11/2024 22:41,OSA,2 : 1,VAL
Football League,Spain,Week 13,#483104,01/11/2024 22:41,CEL,1 : 3,ATH
Football League,Spain,Week 13,#483105,01/11/2024 22:41,SEV,1 : 1,BET
Football League,Spain,Week 13,#483106,01/11/2024 22:41,GET,1 : 0,VIL
Football League,Spain,Week 13,#483107,01/11/2024 22:41,ALA,0 : 0,RSO
Football League,Spain,Week 13,#483108,01/11/2024 22:41,ESP,0 : 1,ATM
Football League,Spain,Week 13,#483109,01/11/2024 22:41,GIR,2 : 1,RAY
Football League,Spain,Week 13,#483110,01/11/2024 22:41,RMA,1 : 2,BAR
Football League,Spain,Week 12,#483091,01/11/2024 22:38,VAL,4 : 1,RMA
Football League,Spain,Week 12,#483092,01/11/2024 22:38,RAY,1 : 3,GET
Football League,Spain,Week 12,#483093,01/11/2024 22:38,ATM,1 : 0,OSA
Football League,Spain,Week 12,#483094,01/11/2024 22:38,ATH,1 : 3,GIR
Football League,Spain,Week 12,#483095,01/11/2024 22:38,VIL,0 : 1,BAR
Football League,Spain,Week 12,#483096,01/11/2024 22:38,MLL,1 : 3,CEL
Football League,Spain,Week 12,#483097,01/11/2024 22:38,VLL,2 : 2,ESP
Football League,Spain,Week 12,#483098,01/11/2024 22:38,RSO,1 : 0,LPA
Football League,Spain,Week 12,#483099,01/11/2024 22:38,BET,2 : 2,LEG
Football League,Spain,Week 12,#483100,01/11/2024 22:38,SEV,2 : 2,ALA
Football League,Spain,Week 11,#483081,01/11/2024 22:35,GIR,3 : 1,MLL
Football League,Spain,Week 11,#483082,01/11/2024 22:35,CEL,2 : 3,RSO
Football League,Spain,Week 11,#483083,01/11/2024 22:35,RMA,1 : 2,ATM
Football League,Spain,Week 11,#483084,01/11/2024 22:35,LPA,1 : 0,SEV
Football League,Spain,Week 11,#483085,01/11/2024 22:35,BAR,4 : 1,VAL
Football League,Spain,Week 11,#483086,01/11/2024 22:35,ESP,0 : 4,BET
Football League,Spain,Week 11,#483087,01/11/2024 22:35,OSA,2 : 0,VLL
Football League,Spain,Week 11,#483088,01/11/2024 22:35,RAY,0 : 1,VIL
Football League,Spain,Week 11,#483089,01/11/2024 22:35,GET,0 : 3,ATH
Football League,Spain,Week 11,#483090,01/11/2024 22:35,LEG,2 : 1,ALA
Football League,Spain,Week 10,#483071,01/11/2024 22:32,ATH,3 : 0,RAY
Football League,Spain,Week 10,#483072,01/11/2024 22:32,MLL,2 : 0,GET
Football League,Spain,Week 10,#483073,01/11/2024 22:32,VLL,1 : 2,RMA
Football League,Spain,Week 10,#483074,01/11/2024 22:32,VIL,4 : 0,VAL
Football League,Spain,Week 10,#483075,01/11/2024 22:32,ALA,2 : 0,ESP
Football League,Spain,Week 10,#483076,01/11/2024 22:32,SEV,1 : 2,CEL
Football League,Spain,Week 10,#483077,01/11/2024 22:32,LEG,1 : 0,LPA
Football League,Spain,Week 10,#483078,01/11/2024 22:32,BET,4 : 0,OSA
Football League,Spain,Week 10,#483079,01/11/2024 22:32,ATM,1 : 2,BAR
Football League,Spain,Week 10,#483080,01/11/2024 22:32,RSO,2 : 0,GIR
Football League,Spain,Week 9,#483061,01/11/2024 22:29,CEL,1 : 1,LEG
Football League,Spain,Week 9,#483062,01/11/2024 22:29,RAY,0 : 1,MLL
Football League,Spain,Week 9,#483063,01/11/2024 22:29,VAL,0 : 1,ATM
Football League,Spain,Week 9,#483064,01/11/2024 22:29,OSA,0 : 0,ALA
Football League,Spain,Week 9,#483065,01/11/2024 22:29,ESP,0 : 0,LPA
Football League,Spain,Week 9,#483066,01/11/2024 22:29,RMA,4 : 0,BET
Football League,Spain,Week 9,#483067,01/11/2024 22:29,GET,1 : 0,RSO
Football League,Spain,Week 9,#483068,01/11/2024 22:29,ATH,2 : 1,VIL
Football League,Spain,Week 9,#483069,01/11/2024 22:29,GIR,0 : 0,SEV
Football League,Spain,Week 9,#483070,01/11/2024 22:29,BAR,2 : 0,VLL
Football League,Spain,Week 8,#483051,01/11/2024 22:26,MLL,0 : 0,ATH
Football League,Spain,Week 8,#483052,01/11/2024 22:26,ESP,1 : 2,CEL
Football League,Spain,Week 8,#483053,01/11/2024 22:26,LEG,1 : 2,GIR
Football League,Spain,Week 8,#483054,01/11/2024 22:26,ALA,1 : 3,RMA
Football League,Spain,Week 8,#483055,01/11/2024 22:26,VIL,0 : 1,ATM
Football League,Spain,Week 8,#483056,01/11/2024 22:26,BET,1 : 0,BAR
Football League,Spain,Week 8,#483057,01/11/2024 22:26,SEV,1 : 0,GET
Football League,Spain,Week 8,#483058,01/11/2024 22:26,VLL,1 : 2,VAL
Football League,Spain,Week 8,#483059,01/11/2024 22:26,LPA,2 : 3,OSA
Football League,Spain,Week 8,#483060,01/11/2024 22:26,RSO,2 : 0,RAY
Football League,Spain,Week 7,#483041,01/11/2024 22:23,OSA,0 : 0,CEL
Football League,Spain,Week 7,#483042,01/11/2024 22:23,RAY,0 : 1,SEV
Football League,Spain,Week 7,#483043,01/11/2024 22:23,GIR,5 : 1,ESP
Football League,Spain,Week 7,#483044,01/11/2024 22:23,VAL,1 : 1,BET
Football League,Spain,Week 7,#483045,01/11/2024 22:23,GET,4 : 2,LEG
Football League,Spain,Week 7,#483046,01/11/2024 22:23,BAR,4 : 0,ALA
Football League,Spain,Week 7,#483047,01/11/2024 22:23,ATH,2 : 1,RSO
Football League,Spain,Week 7,#483048,01/11/2024 22:23,ATM,3 : 2,VLL
Football League,Spain,Week 7,#483049,01/11/2024 22:23,RMA,2 : 0,LPA
Football League,Spain,Week 7,#483050,01/11/2024 22:23,MLL,1 : 0,VIL
Football League,Spain,Week 6,#483031,01/11/2024 22:20,CEL,3 : 2,RMA
Football League,Spain,Week 6,#483032,01/11/2024 22:20,ESP,0 : 0,GET
Football League,Spain,Week 6,#483033,01/11/2024 22:20,RSO,0 : 1,MLL
Football League,Spain,Week 6,#483034,01/11/2024 22:20,LPA,0 : 2,BAR
Football League,Spain,Week 6,#483035,01/11/2024 22:20,BET,1 : 0,ATM
Football League,Spain,Week 6,#483036,01/11/2024 22:20,SEV,1 : 2,ATH
Football League,Spain,Week 6,#483037,01/11/2024 22:20,VIL,2 : 0,VLL
Football League,Spain,Week 6,#483038,01/11/2024 22:20,ALA,3 : 1,VAL
Football League,Spain,Week 6,#483039,01/11/2024 22:20,LEG,0 : 5,RAY
Football League,Spain,Week 6,#483040,01/11/2024 22:20,OSA,0 : 2,GIR
Football League,Spain,Week 5,#483021,01/11/2024 22:17,RMA,2 : 0,GIR
Football League,Spain,Week 5,#483022,01/11/2024 22:17,MLL,0 : 1,SEV
Football League,Spain,Week 5,#483023,01/11/2024 22:17,ATH,3 : 1,LEG
Football League,Spain,Week 5,#483024,01/11/2024 22:17,BAR,2 : 0,CEL
Football League,Spain,Week 5,#483025,01/11/2024 22:17,RSO,1 : 0,VIL
Football League,Spain,Week 5,#483026,01/11/2024 22:17,ATM,3 : 0,ALA
Football League,Spain,Week 5,#483027,01/11/2024 22:17,VAL,0 : 0,LPA
Football League,Spain,Week 5,#483028,01/11/2024 22:17,VLL,1 : 2,BET
Football League,Spain,Week 5,#483029,01/11/2024 22:17,GET,2 : 1,OSA
Football League,Spain,Week 5,#483030,01/11/2024 22:17,RAY,0 : 0,ESP
Football League,Spain,Week 4,#483011,01/11/2024 22:14,LEG,0 : 2,MLL
Football League,Spain,Week 4,#483012,01/11/2024 22:14,RMA,0 : 3,GET
Football League,Spain,Week 4,#483013,01/11/2024 22:14,OSA,0 : 2,RAY
Football League,Spain,Week 4,#483014,01/11/2024 22:14,ALA,4 : 2,VLL
Football League,Spain,Week 4,#483015,01/11/2024 22:14,VIL,4 : 2,BET
Football League,Spain,Week 4,#483016,01/11/2024 22:14,CEL,1 : 0,VAL
Football League,Spain,Week 4,#483017,01/11/2024 22:14,ESP,1 : 0,ATH
Football League,Spain,Week 4,#483018,01/11/2024 22:14,LPA,1 : 1,ATM
Football League,Spain,Week 4,#483019,01/11/2024 22:14,SEV,1 : 2,RSO
Football League,Spain,Week 4,#483020,01/11/2024 22:14,GIR,1 : 1,BAR
Football League,Spain,Week 3,#483001,01/11/2024 22:11,BET,4 : 1,ALA
Football League,Spain,Week 3,#483002,01/11/2024 22:11,RSO,1 : 1,LEG
Football League,Spain,Week 3,#483003,01/11/2024 22:11,VAL,0 : 2,GIR
Football League,Spain,Week 3,#483004,01/11/2024 22:11,ATM,2 : 1,CEL
Football League,Spain,Week 3,#483005,01/11/2024 22:11,ATH,0 : 1,OSA
Football League,Spain,Week 3,#483006,01/11/2024 22:11,MLL,3 : 0,ESP
Football League,Spain,Week 3,#483007,01/11/2024 22:11,VLL,0 : 1,LPA
Football League,Spain,Week 3,#483008,01/11/2024 22:11,RAY,2 : 2,RMA
Football League,Spain,Week 3,#483009,01/11/2024 22:11,SEV,2 : 1,VIL
Football League,Spain,Week 3,#483010,01/11/2024 22:11,BAR,3 : 1,GET
Football League,Spain,Week 2,#482991,01/11/2024 22:08,ESP,0 : 2,RSO
Football League,Spain,Week 2,#482992,01/11/2024 22:08,GIR,1 : 4,ATM
Football League,Spain,Week 2,#482993,01/11/2024 22:08,LEG,0 : 0,SEV
Football League,Spain,Week 2,#482994,01/11/2024 22:08,CEL,2 : 1,VLL
Football League,Spain,Week 2,#482995,01/11/2024 22:08,LPA,2 : 4,BET
Football League,Spain,Week 2,#482996,01/11/2024 22:08,OSA,3 : 0,MLL
Football League,Spain,Week 2,#482997,01/11/2024 22:08,RMA,2 : 0,ATH
Football League,Spain,Week 2,#482998,01/11/2024 22:08,BAR,3 : 1,RAY
Football League,Spain,Week 2,#482999,01/11/2024 22:08,VIL,2 : 0,ALA
Football League,Spain,Week 2,#483000,01/11/2024 22:08,GET,1 : 1,VAL
Football League,Spain,Week 1,#482981,01/11/2024 22:05,ATM,4 : 0,GET
Football League,Spain,Week 1,#482982,01/11/2024 22:05,LEG,2 : 1,VIL
Football League,Spain,Week 1,#482983,01/11/2024 22:05,VLL,1 : 1,GIR
Football League,Spain,Week 1,#482984,01/11/2024 22:05,SEV,4 : 0,ESP
Football League,Spain,Week 1,#482985,01/11/2024 22:05,BET,3 : 1,CEL
Football League,Spain,Week 1,#482986,01/11/2024 22:05,MLL,3 : 2,RMA
Football League,Spain,Week 1,#482987,01/11/2024 22:05,ALA,0 : 0,LPA
Football League,Spain,Week 1,#482988,01/11/2024 22:05,ATH,0 : 1,BAR
Football League,Spain,Week 1,#482989,01/11/2024 22:05,RSO,2 : 0,OSA
Football League,Spain,Week 1,#482990,01/11/2024 22:05,VAL,2 : 2,RAY
Football League,Spain,Week 38,#482971,01/11/2024 22:02,LEG,1 : 1,BET
Football League,Spain,Week 38,#482972,01/11/2024 22:02,CEL,2 : 1,RMA
Football League,Spain,Week 38,#482973,01/11/2024 22:02,OSA,2 : 2,BAR
Football League,Spain,Week 38,#482974,01/11/2024 22:02,VIL,2 : 1,RAY
Football League,Spain,Week 38,#482975,01/11/2024 22:02,ESP,3 : 1,VLL
Football League,Spain,Week 38,#482976,01/11/2024 22:02,MLL,1 : 2,LPA
Football League,Spain,Week 38,#482977,01/11/2024 22:02,VAL,1 : 1,ATM
Football League,Spain,Week 38,#482978,01/11/2024 22:02,GIR,3 : 0,GET
Football League,Spain,Week 38,#482979,01/11/2024 22:02,SEV,1 : 1,ATH
Football League,Spain,Week 38,#482980,01/11/2024 22:02,ALA,0 : 2,RSO
Football League,Spain,Week 37,#482961,01/11/2024 21:59,LPA,1 : 2,GET
Football League,Spain,Week 37,#482962,01/11/2024 21:59,RAY,0 : 2,SEV
Football League,Spain,Week 37,#482963,01/11/2024 21:59,ATM,3 : 2,GIR
Football League,Spain,Week 37,#482964,01/11/2024 21:59,RMA,2 : 2,VIL
Football League,Spain,Week 37,#482965,01/11/2024 21:59,ATH,2 : 0,LEG
Football League,Spain,Week 37,#482966,01/11/2024 21:59,VLL,2 : 2,VAL
Football League,Spain,Week 37,#482967,01/11/2024 21:59,RSO,0 : 5,ESP
Football League,Spain,Week 37,#482968,01/11/2024 21:59,OSA,3 : 1,CEL
Football League,Spain,Week 37,#482969,01/11/2024 21:59,BET,3 : 2,MLL
Football League,Spain,Week 37,#482970,01/11/2024 21:59,BAR,4 : 2,ALA
Football League,Spain,Week 36,#482951,01/11/2024 21:56,SEV,0 : 2,RMA
Football League,Spain,Week 36,#482952,01/11/2024 21:56,CEL,3 : 0,VIL
Football League,Spain,Week 36,#482953,01/11/2024 21:56,GET,1 : 1,BET
Football League,Spain,Week 36,#482954,01/11/2024 21:56,VAL,0 : 1,RSO
Football League,Spain,Week 36,#482955,01/11/2024 21:56,LEG,2 : 0,RAY
Football League,Spain,Week 36,#482956,01/11/2024 21:56,MLL,3 : 3,ATH
Football League,Spain,Week 36,#482957,01/11/2024 21:56,ESP,1 : 2,BAR
Football League,Spain,Week 36,#482958,01/11/2024 21:56,ALA,0 : 1,OSA
Football League,Spain,Week 36,#482959,01/11/2024 21:56,GIR,3 : 2,VLL
Football League,Spain,Week 36,#482960,01/11/2024 21:56,LPA,1 : 1,ATM
Football League,Spain,Week 35,#482941,01/11/2024 21:53,RAY,1 : 2,MLL
Football League,Spain,Week 35,#482942,01/11/2024 21:53,VLL,1 : 0,LPA
Football League,Spain,Week 35,#482943,01/11/2024 21:53,RMA,4 : 2,LEG
Football League,Spain,Week 35,#482944,01/11/2024 21:53,ATH,1 : 1,GET
Football League,Spain,Week 35,#482945,01/11/2024 21:53,BET,1 : 0,ATM
Football League,Spain,Week 35,#482946,01/11/2024 21:53,BAR,0 : 0,VAL
Football League,Spain,Week 35,#482947,01/11/2024 21:53,VIL,0 : 2,SEV
Football League,Spain,Week 35,#482948,01/11/2024 21:53,RSO,1 : 0,GIR
Football League,Spain,Week 35,#482949,01/11/2024 21:53,ALA,2 : 2,CEL
Football League,Spain,Week 35,#482950,01/11/2024 21:53,OSA,0 : 0,ESP
Football League,Spain,Week 34,#482931,01/11/2024 21:50,GET,0 : 0,RAY
Football League,Spain,Week 34,#482932,01/11/2024 21:50,LPA,0 : 1,RSO
Football League,Spain,Week 34,#482933,01/11/2024 21:50,MLL,1 : 3,RMA
Football League,Spain,Week 34,#482934,01/11/2024 21:50,LEG,2 : 2,VIL
Football League,Spain,Week 34,#482935,01/11/2024 21:50,VAL,1 : 1,OSA
Football League,Spain,Week 34,#482936,01/11/2024 21:50,ESP,1 : 2,ALA
Football League,Spain,Week 34,#482937,01/11/2024 21:50,BET,3 : 1,VLL
Football League,Spain,Week 34,#482938,01/11/2024 21:50,ATM,5 : 1,ATH
Football League,Spain,Week 34,#482939,01/11/2024 21:50,GIR,0 : 3,BAR
Football League,Spain,Week 34,#482940,01/11/2024 21:50,CEL,1 : 0,SEV
Football League,Spain,Week 33,#482921,01/11/2024 21:47,ATH,0 : 0,VLL
Football League,Spain,Week 33,#482922,01/11/2024 21:47,RSO,1 : 0,BET
Football League,Spain,Week 33,#482923,01/11/2024 21:47,BAR,2 : 1,LPA
Football League,Spain,Week 33,#482924,01/11/2024 21:47,ALA,2 : 1,VAL
Football League,Spain,Week 33,#482925,01/11/2024 21:47,OSA,2 : 1,GIR
Football League,Spain,Week 33,#482926,01/11/2024 21:47,RMA,2 : 2,GET
Football League,Spain,Week 33,#482927,01/11/2024 21:47,ESP,1 : 1,CEL
Football League,Spain,Week 33,#482928,01/11/2024 21:47,RAY,1 : 0,ATM
Football League,Spain,Week 33,#482929,01/11/2024 21:47,SEV,1 : 0,LEG
Football League,Spain,Week 33,#482930,01/11/2024 21:47,VIL,2 : 0,MLL
Football League,Spain,Week 32,#482911,01/11/2024 21:44,MLL,3 : 3,SEV
Football League,Spain,Week 32,#482912,01/11/2024 21:44,ATM,1 : 2,RMA
Football League,Spain,Week 32,#482913,01/11/2024 21:44,VLL,1 : 4,RAY
Football League,Spain,Week 32,#482914,01/11/2024 21:44,GIR,0 : 1,ALA
Football League,Spain,Week 32,#482915,01/11/2024 21:44,ATH,3 : 3,RSO
Football League,Spain,Week 32,#482916,01/11/2024 21:44,VAL,6 : 0,ESP
Football League,Spain,Week 32,#482917,01/11/2024 21:44,GET,0 : 1,VIL
Football League,Spain,Week 32,#482918,01/11/2024 21:44,LPA,0 : 0,OSA
Football League,Spain,Week 32,#482919,01/11/2024 21:44,BET,1 : 0,BAR
Football League,Spain,Week 32,#482920,01/11/2024 21:44,CEL,1 : 2,LEG
Football League,Spain,Week 31,#482901,01/11/2024 21:41,LEG,2 : 1,MLL
Football League,Spain,Week 31,#482902,01/11/2024 21:41,VIL,1 : 3,ATM
Football League,Spain,Week 31,#482903,01/11/2024 21:41,VAL,3 : 1,CEL
Football League,Spain,Week 31,#482904,01/11/2024 21:41,RMA,4 : 0,VLL
Football League,Spain,Week 31,#482905,01/11/2024 21:41,OSA,3 : 0,BET
Football League,Spain,Week 31,#482906,01/11/2024 21:41,ESP,1 : 1,GIR
Football League,Spain,Week 31,#482907,01/11/2024 21:41,SEV,2 : 1,GET
Football League,Spain,Week 31,#482908,01/11/2024 21:41,BAR,1 : 0,ATH
Football League,Spain,Week 31,#482909,01/11/2024 21:41,RAY,0 : 0,RSO
Football League,Spain,Week 31,#482910,01/11/2024 21:41,ALA,1 : 1,LPA
Football League,Spain,Week 30,#482891,01/11/2024 21:38,CEL,1 : 1,MLL
Football League,Spain,Week 30,#482892,01/11/2024 21:38,VLL,2 : 2,VIL
Football League,Spain,Week 30,#482893,01/11/2024 21:38,ATH,2 : 0,OSA
Football League,Spain,Week 30,#482894,01/11/2024 21:38,RAY,3 : 2,BAR
Football League,Spain,Week 30,#482895,01/11/2024 21:38,ATM,3 : 1,SEV
Football League,Spain,Week 30,#482896,01/11/2024 21:38,BET,2 : 0,ALA
Football League,Spain,Week 30,#482897,01/11/2024 21:38,RSO,1 : 2,RMA
Football League,Spain,Week 30,#482898,01/11/2024 21:38,GET,1 : 2,LEG
Football League,Spain,Week 30,#482899,01/11/2024 21:38,LPA,2 : 1,ESP
Football League,Spain,Week 30,#482900,01/11/2024 21:38,GIR,0 : 4,VAL
Football League,Spain,Week 29,#482881,01/11/2024 21:35,RMA,5 : 0,BAR
Football League,Spain,Week 29,#482882,01/11/2024 21:35,ESP,2 : 1,BET
Football League,Spain,Week 29,#482883,01/11/2024 21:35,OSA,1 : 2,RAY
Football League,Spain,Week 29,#482884,01/11/2024 21:35,GIR,1 : 1,CEL
Football League,Spain,Week 29,#482885,01/11/2024 21:35,SEV,2 : 1,VLL
Football League,Spain,Week 29,#482886,01/11/2024 21:35,VAL,2 : 1,LPA
Football League,Spain,Week 29,#482887,01/11/2024 21:35,VIL,1 : 0,RSO
Football League,Spain,Week 29,#482888,01/11/2024 21:35,LEG,2 : 3,ATM
Football League,Spain,Week 29,#482889,01/11/2024 21:35,ALA,0 : 0,ATH
Football League,Spain,Week 29,#482890,01/11/2024 21:35,MLL,1 : 2,GET
Football League,Spain,Week 28,#482871,01/11/2024 21:32,ATH,1 : 0,ESP
Football League,Spain,Week 28,#482872,01/11/2024 21:32,LPA,2 : 2,GIR
Football League,Spain,Week 28,#482873,01/11/2024 21:32,VLL,2 : 1,LEG
Football League,Spain,Week 28,#482874,01/11/2024 21:32,BET,4 : 0,VAL
Football League,Spain,Week 28,#482875,01/11/2024 21:32,ATM,5 : 1,MLL
Football League,Spain,Week 28,#482876,01/11/2024 21:32,CEL,3 : 0,GET
Football League,Spain,Week 28,#482877,01/11/2024 21:32,RSO,2 : 1,SEV
Football League,Spain,Week 28,#482878,01/11/2024 21:32,RMA,2 : 1,OSA
Football League,Spain,Week 28,#482879,01/11/2024 21:32,BAR,3 : 0,VIL
Football League,Spain,Week 28,#482880,01/11/2024 21:32,RAY,1 : 2,ALA
Football League,Spain,Week 27,#482861,01/11/2024 21:29,VAL,1 : 2,ATH
Football League,Spain,Week 27,#482862,01/11/2024 21:29,GIR,1 : 1,BET
Football League,Spain,Week 27,#482863,01/11/2024 21:29,SEV,0 : 2,BAR
Football League,Spain,Week 27,#482864,01/11/2024 21:29,LEG,0 : 1,RSO
Football League,Spain,Week 27,#482865,01/11/2024 21:29,ALA,1 : 0,RMA
Football League,Spain,Week 27,#482866,01/11/2024 21:29,VIL,3 : 0,OSA
Football League,Spain,Week 27,#482867,01/11/2024 21:29,ESP,0 : 2,RAY
Football League,Spain,Week 27,#482868,01/11/2024 21:29,MLL,3 : 1,VLL
Football League,Spain,Week 27,#482869,01/11/2024 21:29,GET,2 : 3,ATM
Football League,Spain,Week 27,#482870,01/11/2024 21:29,LPA,2 : 0,CEL
Football League,Spain,Week 26,#482851,01/11/2024 21:26,RAY,0 : 1,VAL
Football League,Spain,Week 26,#482852,01/11/2024 21:26,BAR,1 : 2,LEG
Football League,Spain,Week 26,#482853,01/11/2024 21:26,OSA,1 : 0,SEV
Football League,Spain,Week 26,#482854,01/11/2024 21:26,ATH,1 : 2,GIR
Football League,Spain,Week 26,#482855,01/11/2024 21:26,BET,1 : 1,LPA
Football League,Spain,Week 26,#482856,01/11/2024 21:26,VLL,1 : 1,GET
