Game,League,League_Week,Event ID,Date,Team A,Score,Team B
Football League,England,Week 6,#483039,01/11/2024 22:22,SOU,0 : 3,WHU
Football League,England,Week 6,#483040,01/11/2024 22:22,IPS,2 : 2,BOU
Football League,England,Week 5,#483021,01/11/2024 22:19,LEI,1 : 3,FUL
Football League,England,Week 5,#483022,01/11/2024 22:19,WOL,0 : 1,MCI
Football League,England,Week 5,#483023,01/11/2024 22:19,WHU,0 : 2,NEW
Football League,England,Week 5,#483024,01/11/2024 22:19,BOU,0 : 0,CHE
Football League,England,Week 5,#483025,01/11/2024 22:19,AST,3 : 0,SOU
Football League,England,Week 5,#483026,01/11/2024 22:19,BRN,1 : 2,CRY
Football League,England,Week 5,#483027,01/11/2024 22:19,TOT,5 : 0,IPS
Football League,England,Week 5,#483028,01/11/2024 22:19,LIV,1 : 1,MUN
Football League,England,Week 5,#483029,01/11/2024 22:19,ARS,3 : 0,FOR
Football League,England,Week 5,#483030,01/11/2024 22:19,EVE,1 : 2,BHA
Football League,England,Week 4,#483011,01/11/2024 22:16,IPS,1 : 2,WHU
Football League,England,Week 4,#483012,01/11/2024 22:16,MUN,1 : 2,BRN
Football League,England,Week 4,#483013,01/11/2024 22:16,BHA,3 : 1,LIV
Football League,England,Week 4,#483014,01/11/2024 22:16,CHE,1 : 1,TOT
Football League,England,Week 4,#483015,01/11/2024 22:16,SOU,5 : 1,LEI
Football League,England,Week 4,#483016,01/11/2024 22:16,FOR,1 : 0,WOL
Football League,England,Week 4,#483017,01/11/2024 22:16,FUL,0 : 2,MCI
Football League,England,Week 4,#483018,01/11/2024 22:16,EVE,2 : 0,BOU
Football League,England,Week 4,#483019,01/11/2024 22:16,CRY,2 : 1,ARS
Football League,England,Week 4,#483020,01/11/2024 22:16,NEW,0 : 2,AST
Football League,England,Week 3,#483001,01/11/2024 22:13,SOU,1 : 1,FUL
Football League,England,Week 3,#483002,01/11/2024 22:13,LEI,0 : 1,NEW
Football League,England,Week 3,#483003,01/11/2024 22:13,WHU,1 : 2,CHE
Football League,England,Week 3,#483004,01/11/2024 22:13,TOT,0 : 5,EVE
Football League,England,Week 3,#483005,01/11/2024 22:13,AST,3 : 0,IPS
Football League,England,Week 3,#483006,01/11/2024 22:13,MCI,2 : 0,FOR
Football League,England,Week 3,#483007,01/11/2024 22:13,BRN,3 : 3,BHA
Football League,England,Week 3,#483008,01/11/2024 22:13,ARS,4 : 1,MUN
Football League,England,Week 3,#483009,01/11/2024 22:13,WOL,1 : 1,CRY
Football League,England,Week 3,#483010,01/11/2024 22:13,LIV,0 : 0,BOU
Football League,England,Week 2,#482991,01/11/2024 22:10,BHA,0 : 3,ARS
Football League,England,Week 2,#482992,01/11/2024 22:10,EVE,1 : 2,WHU
Football League,England,Week 2,#482993,01/11/2024 22:10,MUN,2 : 1,WOL
Football League,England,Week 2,#482994,01/11/2024 22:10,FUL,3 : 1,FOR
Football League,England,Week 2,#482995,01/11/2024 22:10,BOU,3 : 2,BRN
Football League,England,Week 2,#482996,01/11/2024 22:10,IPS,2 : 0,LEI
Football League,England,Week 2,#482997,01/11/2024 22:10,CRY,0 : 2,MCI
Football League,England,Week 2,#482998,01/11/2024 22:10,CHE,1 : 1,AST
Football League,England,Week 2,#482999,01/11/2024 22:10,LIV,2 : 1,TOT
Football League,England,Week 2,#483000,01/11/2024 22:10,NEW,1 : 0,SOU
Football League,England,Week 1,#482981,01/11/2024 22:07,SOU,2 : 2,IPS
Football League,England,Week 1,#482982,01/11/2024 22:07,LEI,2 : 2,CHE
Football League,England,Week 1,#482983,01/11/2024 22:07,BRN,1 : 0,TOT
Football League,England,Week 1,#482984,01/11/2024 22:07,WOL,1 : 1,BHA
Football League,England,Week 1,#482985,01/11/2024 22:07,FOR,3 : 2,CRY
Football League,England,Week 1,#482986,01/11/2024 22:07,WHU,0 : 1,LIV
Football League,England,Week 1,#482987,01/11/2024 22:07,ARS,1 : 0,BOU
Football League,England,Week 1,#482988,01/11/2024 22:07,AST,1 : 0,EVE
Football League,England,Week 1,#482989,01/11/2024 22:07,MCI,1 : 1,MUN
Football League,England,Week 1,#482990,01/11/2024 22:07,NEW,3 : 1,FUL
Football League,England,Week 38,#482971,01/11/2024 22:04,CRY,2 : 0,SOU
Football League,England,Week 38,#482972,01/11/2024 22:04,WHU,1 : 2,WOL
Football League,England,Week 38,#482973,01/11/2024 22:04,MUN,1 : 0,FUL
Football League,England,Week 38,#482974,01/11/2024 22:04,FOR,3 : 0,NEW
Football League,England,Week 38,#482975,01/11/2024 22:04,AST,1 : 0,ARS
Football League,England,Week 38,#482976,01/11/2024 22:04,BHA,1 : 1,IPS
Football League,England,Week 38,#482977,01/11/2024 22:04,LEI,0 : 2,BOU
Football League,England,Week 38,#482978,01/11/2024 22:04,MCI,3 : 0,CHE
Football League,England,Week 38,#482979,01/11/2024 22:04,LIV,0 : 1,TOT
Football League,England,Week 38,#482980,01/11/2024 22:04,BRN,2 : 0,EVE
Football League,England,Week 37,#482961,01/11/2024 22:01,SOU,2 : 0,BRN
Football League,England,Week 37,#482962,01/11/2024 22:01,IPS,0 : 1,AST
Football League,England,Week 37,#482963,01/11/2024 22:01,WOL,2 : 1,NEW
Football League,England,Week 37,#482964,01/11/2024 22:01,CRY,1 : 2,MUN
Football League,England,Week 37,#482965,01/11/2024 22:01,FUL,1 : 1,LEI
Football League,England,Week 37,#482966,01/11/2024 22:01,EVE,1 : 5,MCI
Football League,England,Week 37,#482967,01/11/2024 22:01,ARS,4 : 0,WHU
Football League,England,Week 37,#482968,01/11/2024 22:01,BOU,2 : 3,BHA
Football League,England,Week 37,#482969,01/11/2024 22:01,TOT,2 : 1,FOR
Football League,England,Week 37,#482970,01/11/2024 22:01,CHE,2 : 1,LIV
Football League,England,Week 36,#482951,01/11/2024 21:58,AST,0 : 1,BOU
Football League,England,Week 36,#482952,01/11/2024 21:58,NEW,2 : 3,ARS
Football League,England,Week 36,#482953,01/11/2024 21:58,MCI,1 : 0,SOU
Football League,England,Week 36,#482954,01/11/2024 21:58,WHU,1 : 1,IPS
Football League,England,Week 36,#482955,01/11/2024 21:58,FOR,1 : 2,CHE
Football League,England,Week 36,#482956,01/11/2024 21:58,LIV,1 : 0,EVE
Football League,England,Week 36,#482957,01/11/2024 21:58,WOL,1 : 1,TOT
Football League,England,Week 36,#482958,01/11/2024 21:58,MUN,2 : 0,LEI
Football League,England,Week 36,#482959,01/11/2024 21:58,BHA,0 : 1,FUL
Football League,England,Week 36,#482960,01/11/2024 21:58,BRN,3 : 0,CRY
Football League,England,Week 35,#482941,01/11/2024 21:55,FUL,0 : 3,AST
Football League,England,Week 35,#482942,01/11/2024 21:55,BRN,2 : 2,MUN
Football League,England,Week 35,#482943,01/11/2024 21:55,BOU,0 : 2,WHU
Football League,England,Week 35,#482944,01/11/2024 21:55,CRY,0 : 2,MCI
Football League,England,Week 35,#482945,01/11/2024 21:55,EVE,2 : 3,FOR
Football League,England,Week 35,#482946,01/11/2024 21:55,IPS,0 : 2,NEW
Football League,England,Week 35,#482947,01/11/2024 21:55,ARS,2 : 0,TOT
Football League,England,Week 35,#482948,01/11/2024 21:55,SOU,1 : 1,LIV
Football League,England,Week 35,#482949,01/11/2024 21:55,CHE,6 : 0,WOL
Football League,England,Week 35,#482950,01/11/2024 21:55,LEI,2 : 1,BHA
Football League,England,Week 34,#482931,01/11/2024 21:52,WOL,1 : 4,EVE
Football League,England,Week 34,#482932,01/11/2024 21:52,AST,1 : 0,LEI
Football League,England,Week 34,#482933,01/11/2024 21:52,ARS,3 : 2,CHE
Football League,England,Week 34,#482934,01/11/2024 21:52,FOR,0 : 2,SOU
Football League,England,Week 34,#482935,01/11/2024 21:52,WHU,1 : 2,FUL
Football League,England,Week 34,#482936,01/11/2024 21:52,NEW,1 : 2,BOU
Football League,England,Week 34,#482937,01/11/2024 21:52,MCI,3 : 1,BRN
Football League,England,Week 34,#482938,01/11/2024 21:52,MUN,1 : 2,BHA
Football League,England,Week 34,#482939,01/11/2024 21:52,LIV,4 : 1,CRY
Football League,England,Week 34,#482940,01/11/2024 21:52,TOT,3 : 0,IPS
Football League,England,Week 33,#482921,01/11/2024 21:49,LEI,1 : 2,WHU
Football League,England,Week 33,#482922,01/11/2024 21:49,SOU,5 : 0,WOL
Football League,England,Week 33,#482923,01/11/2024 21:49,IPS,0 : 2,CHE
Football League,England,Week 33,#482924,01/11/2024 21:49,EVE,1 : 3,ARS
Football League,England,Week 33,#482925,01/11/2024 21:49,FUL,0 : 2,NEW
Football League,England,Week 33,#482926,01/11/2024 21:49,BRN,0 : 2,LIV
Football League,England,Week 33,#482927,01/11/2024 21:49,BOU,1 : 0,TOT
Football League,England,Week 33,#482928,01/11/2024 21:49,CRY,2 : 2,FOR
Football League,England,Week 33,#482929,01/11/2024 21:49,MCI,1 : 0,MUN
Football League,England,Week 33,#482930,01/11/2024 21:49,BHA,3 : 2,AST
Football League,England,Week 32,#482911,01/11/2024 21:46,IPS,1 : 1,EVE
Football League,England,Week 32,#482912,01/11/2024 21:46,ARS,4 : 1,SOU
Football League,England,Week 32,#482913,01/11/2024 21:46,LIV,1 : 1,MCI
Football League,England,Week 32,#482914,01/11/2024 21:46,NEW,4 : 1,LEI
Football League,England,Week 32,#482915,01/11/2024 21:46,CHE,3 : 1,BOU
Football League,England,Week 32,#482916,01/11/2024 21:46,MUN,4 : 2,AST
Football League,England,Week 32,#482917,01/11/2024 21:46,TOT,1 : 0,FUL
Football League,England,Week 32,#482918,01/11/2024 21:46,WHU,2 : 1,BHA
Football League,England,Week 32,#482919,01/11/2024 21:46,FOR,3 : 0,BRN
Football League,England,Week 32,#482920,01/11/2024 21:46,WOL,0 : 0,CRY
Football League,England,Week 31,#482901,01/11/2024 21:43,BOU,3 : 2,EVE
Football League,England,Week 31,#482902,01/11/2024 21:43,MCI,2 : 0,FOR
Football League,England,Week 31,#482903,01/11/2024 21:43,BRN,1 : 1,WOL
Football League,England,Week 31,#482904,01/11/2024 21:43,LIV,2 : 1,MUN
Football League,England,Week 31,#482905,01/11/2024 21:43,CRY,4 : 2,ARS
Football League,England,Week 31,#482906,01/11/2024 21:43,SOU,2 : 0,IPS
Football League,England,Week 31,#482907,01/11/2024 21:43,LEI,1 : 1,TOT
Football League,England,Week 31,#482908,01/11/2024 21:43,AST,1 : 1,WHU
Football League,England,Week 31,#482909,01/11/2024 21:43,FUL,3 : 2,CHE
Football League,England,Week 31,#482910,01/11/2024 21:43,BHA,1 : 2,NEW
Football League,England,Week 30,#482891,01/11/2024 21:40,NEW,1 : 1,AST
Football League,England,Week 30,#482892,01/11/2024 21:40,EVE,1 : 1,FUL
Football League,England,Week 30,#482893,01/11/2024 21:40,BOU,1 : 4,SOU
Football League,England,Week 30,#482894,01/11/2024 21:40,FOR,1 : 0,LIV
Football League,England,Week 30,#482895,01/11/2024 21:40,MUN,1 : 1,WHU
Football League,England,Week 30,#482896,01/11/2024 21:40,CHE,2 : 0,LEI
Football League,England,Week 30,#482897,01/11/2024 21:40,ARS,1 : 0,BRN
Football League,England,Week 30,#482898,01/11/2024 21:40,TOT,3 : 0,BHA
Football League,England,Week 30,#482899,01/11/2024 21:40,IPS,4 : 2,CRY
Football League,England,Week 30,#482900,01/11/2024 21:40,WOL,0 : 3,MCI
Football League,England,Week 29,#482881,01/11/2024 21:37,LIV,1 : 1,WOL
Football League,England,Week 29,#482882,01/11/2024 21:37,BRN,0 : 0,IPS
Football League,England,Week 29,#482883,01/11/2024 21:37,LEI,0 : 0,EVE
Football League,England,Week 29,#482884,01/11/2024 21:37,FOR,0 : 2,MUN
Football League,England,Week 29,#482885,01/11/2024 21:37,BHA,2 : 2,CHE
Football League,England,Week 29,#482886,01/11/2024 21:37,FUL,1 : 1,SOU
Football League,England,Week 29,#482887,01/11/2024 21:37,MCI,1 : 1,ARS
Football League,England,Week 29,#482888,01/11/2024 21:37,WHU,1 : 1,NEW
Football League,England,Week 29,#482889,01/11/2024 21:37,AST,2 : 2,TOT
Football League,England,Week 29,#482890,01/11/2024 21:37,CRY,1 : 0,BOU
Football League,England,Week 28,#482871,01/11/2024 21:34,EVE,1 : 0,BHA
Football League,England,Week 28,#482872,01/11/2024 21:34,ARS,2 : 1,LIV
Football League,England,Week 28,#482873,01/11/2024 21:34,IPS,0 : 3,MCI
Football League,England,Week 28,#482874,01/11/2024 21:34,SOU,2 : 1,LEI
Football League,England,Week 28,#482875,01/11/2024 21:34,CHE,2 : 1,AST
Football League,England,Week 28,#482876,01/11/2024 21:34,MUN,1 : 1,NEW
Football League,England,Week 28,#482877,01/11/2024 21:34,WOL,3 : 1,FOR
Football League,England,Week 28,#482878,01/11/2024 21:34,TOT,1 : 2,WHU
Football League,England,Week 28,#482879,01/11/2024 21:34,BOU,2 : 1,BRN
Football League,England,Week 28,#482880,01/11/2024 21:34,FUL,1 : 0,CRY
Football League,England,Week 27,#482861,01/11/2024 21:31,LEI,3 : 0,CRY
Football League,England,Week 27,#482862,01/11/2024 21:31,FOR,2 : 2,ARS
Football League,England,Week 27,#482863,01/11/2024 21:31,WOL,2 : 0,MUN
Football League,England,Week 27,#482864,01/11/2024 21:31,AST,1 : 0,EVE
Football League,England,Week 27,#482865,01/11/2024 21:31,WHU,2 : 1,CHE
Football League,England,Week 27,#482866,01/11/2024 21:31,BHA,3 : 2,SOU
Football League,England,Week 27,#482867,01/11/2024 21:31,LIV,1 : 0,IPS
Football League,England,Week 27,#482868,01/11/2024 21:31,NEW,2 : 2,TOT
Football League,England,Week 27,#482869,01/11/2024 21:31,MCI,1 : 3,BOU
Football League,England,Week 27,#482870,01/11/2024 21:31,BRN,1 : 1,FUL
Football League,England,Week 26,#482851,01/11/2024 21:28,FUL,1 : 1,MCI
Football League,England,Week 26,#482852,01/11/2024 21:28,IPS,3 : 0,FOR
Football League,England,Week 26,#482853,01/11/2024 21:28,SOU,0 : 2,AST
Football League,England,Week 26,#482854,01/11/2024 21:28,EVE,0 : 0,WHU
Football League,England,Week 26,#482855,01/11/2024 21:28,ARS,1 : 1,WOL
Football League,England,Week 26,#482856,01/11/2024 21:28,CRY,0 : 2,BHA
Football League,England,Week 26,#482857,01/11/2024 21:28,BOU,3 : 1,LIV
Football League,England,Week 26,#482858,01/11/2024 21:28,CHE,3 : 0,NEW
Football League,England,Week 26,#482859,01/11/2024 21:28,LEI,1 : 1,BRN
Football League,England,Week 26,#482860,01/11/2024 21:28,MUN,3 : 0,TOT
Football League,England,Week 25,#482841,01/11/2024 21:25,ARS,2 : 2,MUN
Football League,England,Week 25,#482842,01/11/2024 21:25,TOT,1 : 1,CHE
Football League,England,Week 25,#482843,01/11/2024 21:25,NEW,1 : 0,EVE
Football League,England,Week 25,#482844,01/11/2024 21:25,WHU,1 : 5,SOU
Football League,England,Week 25,#482845,01/11/2024 21:25,WOL,0 : 1,IPS
Football League,England,Week 25,#482846,01/11/2024 21:25,MCI,4 : 1,LEI
Football League,England,Week 25,#482847,01/11/2024 21:25,AST,2 : 1,CRY
Football League,England,Week 25,#482848,01/11/2024 21:25,FOR,1 : 2,BOU
Football League,England,Week 25,#482849,01/11/2024 21:25,BHA,1 : 1,BRN
Football League,England,Week 25,#482850,01/11/2024 21:25,LIV,0 : 5,FUL
Football League,England,Week 24,#482831,01/11/2024 21:22,BRN,4 : 2,AST
Football League,England,Week 24,#482832,01/11/2024 21:22,SOU,2 : 3,NEW
Football League,England,Week 24,#482833,01/11/2024 21:22,FUL,3 : 3,FOR
Football League,England,Week 24,#482834,01/11/2024 21:22,MUN,0 : 2,CHE
Football League,England,Week 24,#482835,01/11/2024 21:22,BOU,3 : 0,WOL
Football League,England,Week 24,#482836,01/11/2024 21:22,LEI,0 : 0,LIV
Football League,England,Week 24,#482837,01/11/2024 21:22,CRY,2 : 0,WHU
Football League,England,Week 24,#482838,01/11/2024 21:22,IPS,0 : 3,ARS
Football League,England,Week 24,#482839,01/11/2024 21:22,EVE,1 : 2,TOT
Football League,England,Week 24,#482840,01/11/2024 21:22,BHA,0 : 0,MCI
Football League,England,Week 23,#482821,01/11/2024 21:19,AST,1 : 0,MCI
Football League,England,Week 23,#482822,01/11/2024 21:19,WHU,3 : 3,BRN
Football League,England,Week 23,#482823,01/11/2024 21:19,TOT,1 : 2,SOU
Football League,England,Week 23,#482824,01/11/2024 21:19,IPS,2 : 1,MUN
Football League,England,Week 23,#482825,01/11/2024 21:19,CHE,1 : 0,EVE
Football League,England,Week 23,#482826,01/11/2024 21:19,LIV,2 : 3,BHA
Football League,England,Week 23,#482827,01/11/2024 21:19,FOR,1 : 1,LEI
Football League,England,Week 23,#482828,01/11/2024 21:19,ARS,5 : 0,BOU
Football League,England,Week 23,#482829,01/11/2024 21:19,NEW,1 : 2,CRY
Football League,England,Week 23,#482830,01/11/2024 21:19,WOL,2 : 1,FUL
Football League,England,Week 22,#482811,01/11/2024 21:16,BOU,0 : 2,IPS
Football League,England,Week 22,#482812,01/11/2024 21:16,BHA,4 : 0,FOR
Football League,England,Week 22,#482813,01/11/2024 21:16,AST,1 : 0,LIV
Football League,England,Week 22,#482814,01/11/2024 21:16,SOU,3 : 1,CHE
Football League,England,Week 22,#482815,01/11/2024 21:16,MUN,0 : 0,EVE
Football League,England,Week 22,#482816,01/11/2024 21:16,CRY,0 : 0,TOT
Football League,England,Week 22,#482817,01/11/2024 21:16,MCI,3 : 1,WHU
Football League,England,Week 22,#482818,01/11/2024 21:16,BRN,5 : 1,NEW
Football League,England,Week 22,#482819,01/11/2024 21:16,FUL,0 : 4,ARS
Football League,England,Week 22,#482820,01/11/2024 21:16,LEI,2 : 0,WOL
Football League,England,Week 21,#482801,01/11/2024 21:13,ARS,2 : 1,LEI
Football League,England,Week 21,#482802,01/11/2024 21:13,WHU,0 : 2,LIV
Football League,England,Week 21,#482803,01/11/2024 21:13,IPS,2 : 1,FUL
Football League,England,Week 21,#482804,01/11/2024 21:13,WOL,2 : 0,BHA
Football League,England,Week 21,#482805,01/11/2024 21:13,TOT,4 : 1,BRN
Football League,England,Week 21,#482806,01/11/2024 21:13,FOR,1 : 1,AST
Football League,England,Week 21,#482807,01/11/2024 21:13,EVE,1 : 0,SOU
Football League,England,Week 21,#482808,01/11/2024 21:13,BOU,3 : 3,MUN
Football League,England,Week 21,#482809,01/11/2024 21:13,NEW,1 : 1,MCI
Football League,England,Week 21,#482810,01/11/2024 21:13,CHE,1 : 1,CRY
Football League,England,Week 20,#482791,01/11/2024 21:10,WHU,2 : 0,FOR
Football League,England,Week 20,#482792,01/11/2024 21:10,CRY,1 : 2,EVE
Football League,England,Week 20,#482793,01/11/2024 21:10,BRN,2 : 2,CHE
Football League,England,Week 20,#482794,01/11/2024 21:10,LEI,4 : 1,IPS
Football League,England,Week 20,#482795,01/11/2024 21:10,BHA,0 : 1,ARS
Football League,England,Week 20,#482796,01/11/2024 21:10,MUN,3 : 0,SOU
Football League,England,Week 20,#482797,01/11/2024 21:10,LIV,2 : 0,NEW
Football League,England,Week 20,#482798,01/11/2024 21:10,AST,2 : 1,WOL
Football League,England,Week 20,#482799,01/11/2024 21:10,FUL,1 : 1,BOU
Football League,England,Week 20,#482800,01/11/2024 21:10,MCI,2 : 2,TOT
Football League,England,Week 19,#482781,01/11/2024 21:07,TOT,0 : 0,LIV
Football League,England,Week 19,#482782,01/11/2024 21:07,BOU,3 : 2,LEI
Football League,England,Week 19,#482783,01/11/2024 21:07,SOU,4 : 1,CRY
Football League,England,Week 19,#482784,01/11/2024 21:07,CHE,1 : 1,MCI
Football League,England,Week 19,#482785,01/11/2024 21:07,ARS,4 : 0,AST
Football League,England,Week 19,#482786,01/11/2024 21:07,WOL,1 : 2,WHU
Football League,England,Week 19,#482787,01/11/2024 21:07,NEW,3 : 1,FOR
Football League,England,Week 19,#482788,01/11/2024 21:07,FUL,1 : 2,MUN
Football League,England,Week 19,#482789,01/11/2024 21:07,IPS,3 : 1,BHA
Football League,England,Week 19,#482790,01/11/2024 21:07,EVE,3 : 0,BRN
Football League,England,Week 18,#482771,01/11/2024 21:04,NEW,0 : 0,WOL
Football League,England,Week 18,#482772,01/11/2024 21:04,LEI,0 : 2,FUL
Football League,England,Week 18,#482773,01/11/2024 21:04,BRN,0 : 2,SOU
Football League,England,Week 18,#482774,01/11/2024 21:04,WHU,0 : 1,ARS
Football League,England,Week 18,#482775,01/11/2024 21:04,BHA,2 : 1,BOU
Football League,England,Week 18,#482776,01/11/2024 21:04,FOR,2 : 2,TOT
Football League,England,Week 18,#482777,01/11/2024 21:04,LIV,0 : 1,CHE
Football League,England,Week 18,#482778,01/11/2024 21:04,MUN,1 : 0,CRY
Football League,England,Week 18,#482779,01/11/2024 21:04,MCI,1 : 2,EVE
Football League,England,Week 18,#482780,01/11/2024 21:04,AST,2 : 0,IPS
Football League,England,Week 17,#482761,01/11/2024 21:01,TOT,0 : 3,WOL
Football League,England,Week 17,#482762,01/11/2024 21:01,LEI,3 : 3,MUN
Football League,England,Week 17,#482763,01/11/2024 21:01,ARS,0 : 0,NEW
Football League,England,Week 17,#482764,01/11/2024 21:01,CRY,2 : 0,BRN
Football League,England,Week 17,#482765,01/11/2024 21:01,EVE,1 : 1,LIV
Football League,England,Week 17,#482766,01/11/2024 21:01,SOU,0 : 3,MCI
Football League,England,Week 17,#482767,01/11/2024 21:01,CHE,2 : 1,FOR
Football League,England,Week 17,#482768,01/11/2024 21:01,IPS,1 : 0,WHU
Football League,England,Week 17,#482769,01/11/2024 21:01,FUL,2 : 0,BHA
Football League,England,Week 17,#482770,01/11/2024 21:01,BOU,1 : 0,AST
Football League,England,Week 16,#482751,01/11/2024 20:58,MUN,2 : 1,BRN
Football League,England,Week 16,#482752,01/11/2024 20:58,AST,2 : 0,FUL
Football League,England,Week 16,#482753,01/11/2024 20:58,FOR,0 : 1,EVE
Football League,England,Week 16,#482754,01/11/2024 20:58,TOT,2 : 3,ARS
Football League,England,Week 16,#482755,01/11/2024 20:58,NEW,2 : 2,IPS
Football League,England,Week 16,#482756,01/11/2024 20:58,WOL,3 : 1,CHE
Football League,England,Week 16,#482757,01/11/2024 20:58,BHA,2 : 1,LEI
Football League,England,Week 16,#482758,01/11/2024 20:58,MCI,2 : 2,CRY
Football League,England,Week 16,#482759,01/11/2024 20:58,LIV,4 : 0,SOU
Football League,England,Week 16,#482760,01/11/2024 20:58,WHU,0 : 2,BOU
Football League,England,Week 15,#482741,01/11/2024 20:55,BRN,1 : 1,MCI
Football League,England,Week 15,#482742,01/11/2024 20:55,BHA,3 : 3,MUN
Football League,England,Week 15,#482743,01/11/2024 20:55,SOU,0 : 1,FOR
Football League,England,Week 15,#482744,01/11/2024 20:55,CRY,2 : 2,LIV
Football League,England,Week 15,#482745,01/11/2024 20:55,EVE,2 : 1,WOL
Football League,England,Week 15,#482746,01/11/2024 20:55,LEI,0 : 0,AST
Football League,England,Week 15,#482747,01/11/2024 20:55,CHE,1 : 2,ARS
Football League,England,Week 15,#482748,01/11/2024 20:55,IPS,2 : 0,TOT
Football League,England,Week 15,#482749,01/11/2024 20:55,FUL,1 : 1,WHU
Football League,England,Week 15,#482750,01/11/2024 20:55,BOU,0 : 1,NEW
Football League,England,Week 14,#482731,01/11/2024 20:52,MUN,1 : 1,MCI
Football League,England,Week 14,#482732,01/11/2024 20:52,AST,3 : 1,BHA
Football League,England,Week 14,#482733,01/11/2024 20:52,WHU,5 : 0,LEI
Football League,England,Week 14,#482734,01/11/2024 20:52,TOT,1 : 1,BOU
Football League,England,Week 14,#482735,01/11/2024 20:52,FOR,2 : 2,CRY
Football League,England,Week 14,#482736,01/11/2024 20:52,ARS,3 : 2,EVE
Football League,England,Week 14,#482737,01/11/2024 20:52,NEW,2 : 2,FUL
Football League,England,Week 14,#482738,01/11/2024 20:52,WOL,3 : 1,SOU
Football League,England,Week 14,#482739,01/11/2024 20:52,LIV,3 : 1,BRN
Football League,England,Week 14,#482740,01/11/2024 20:52,CHE,3 : 0,IPS
Football League,England,Week 13,#482721,01/11/2024 20:49,BOU,1 : 2,CHE
Football League,England,Week 13,#482722,01/11/2024 20:49,AST,0 : 1,MUN
Football League,England,Week 13,#482723,01/11/2024 20:49,BRN,1 : 0,FOR
Football League,England,Week 13,#482724,01/11/2024 20:49,LEI,0 : 2,NEW
Football League,England,Week 13,#482725,01/11/2024 20:49,SOU,1 : 1,ARS
Football League,England,Week 13,#482726,01/11/2024 20:49,EVE,2 : 0,IPS
Football League,England,Week 13,#482727,01/11/2024 20:49,CRY,1 : 2,WOL
Football League,England,Week 13,#482728,01/11/2024 20:49,FUL,0 : 1,TOT
Football League,England,Week 13,#482729,01/11/2024 20:49,BHA,0 : 1,WHU
Football League,England,Week 13,#482730,01/11/2024 20:49,MCI,2 : 1,LIV
Football League,England,Week 12,#482711,01/11/2024 20:46,TOT,3 : 0,LEI
Football League,England,Week 12,#482712,01/11/2024 20:46,MUN,2 : 4,LIV
Football League,England,Week 12,#482713,01/11/2024 20:46,WOL,0 : 2,BRN
Football League,England,Week 12,#482714,01/11/2024 20:46,IPS,0 : 3,SOU
Football League,England,Week 12,#482715,01/11/2024 20:46,ARS,3 : 0,CRY
Football League,England,Week 12,#482716,01/11/2024 20:46,NEW,1 : 2,BHA
Football League,England,Week 12,#482717,01/11/2024 20:46,EVE,1 : 1,BOU
Football League,England,Week 12,#482718,01/11/2024 20:46,WHU,2 : 2,AST
Football League,England,Week 12,#482719,01/11/2024 20:46,FOR,1 : 1,MCI
Football League,England,Week 12,#482720,01/11/2024 20:46,CHE,1 : 1,FUL
Football League,England,Week 11,#482701,01/11/2024 20:43,LIV,4 : 1,FOR
Football League,England,Week 11,#482702,01/11/2024 20:43,FUL,1 : 2,EVE
Football League,England,Week 11,#482703,01/11/2024 20:43,WHU,2 : 1,MUN
Football League,England,Week 11,#482704,01/11/2024 20:43,AST,3 : 2,NEW
Football League,England,Week 11,#482705,01/11/2024 20:43,MCI,2 : 1,WOL
Football League,England,Week 11,#482706,01/11/2024 20:43,BRN,1 : 2,ARS
Football League,England,Week 11,#482707,01/11/2024 20:43,SOU,4 : 2,BOU
Football League,England,Week 11,#482708,01/11/2024 20:43,BHA,1 : 4,TOT
Football League,England,Week 11,#482709,01/11/2024 20:43,LEI,0 : 3,CHE
Football League,England,Week 11,#482710,01/11/2024 20:43,CRY,1 : 0,IPS
Football League,England,Week 10,#482691,01/11/2024 20:40,IPS,1 : 3,BRN
Football League,England,Week 10,#482692,01/11/2024 20:40,WOL,2 : 3,LIV
Football League,England,Week 10,#482693,01/11/2024 20:40,EVE,0 : 2,LEI
Football League,England,Week 10,#482694,01/11/2024 20:40,SOU,1 : 0,FUL
Football League,England,Week 10,#482695,01/11/2024 20:40,CHE,3 : 2,BHA
Football League,England,Week 10,#482696,01/11/2024 20:40,BOU,0 : 0,CRY
Football League,England,Week 10,#482697,01/11/2024 20:40,ARS,0 : 1,MCI
Football League,England,Week 10,#482698,01/11/2024 20:40,NEW,2 : 2,WHU
Football League,England,Week 10,#482699,01/11/2024 20:40,TOT,2 : 0,AST
Football League,England,Week 10,#482700,01/11/2024 20:40,MUN,1 : 0,FOR
Football League,England,Week 9,#482681,01/11/2024 20:37,NEW,1 : 0,MUN
Football League,England,Week 9,#482682,01/11/2024 20:37,BRN,1 : 3,BOU
Football League,England,Week 9,#482683,01/11/2024 20:37,MCI,2 : 0,IPS
Football League,England,Week 9,#482684,01/11/2024 20:37,BHA,0 : 0,EVE
Football League,England,Week 9,#482685,01/11/2024 20:37,CRY,2 : 0,FUL
Football League,England,Week 9,#482686,01/11/2024 20:37,LEI,2 : 2,SOU
Football League,England,Week 9,#482687,01/11/2024 20:37,WHU,2 : 2,TOT
Football League,England,Week 9,#482688,01/11/2024 20:37,FOR,0 : 3,WOL
