Game,League,League_Week,Event ID,Date,Team A,Score,Team B
Football League,France,Week 24,#435958,02/11/2024 05:08,SBR,2 : 0,LIL
Football League,France,Week 24,#435959,02/11/2024 05:08,LYO,0 : 2,MNT
Football League,France,Week 24,#435960,02/11/2024 05:08,MRS,1 : 1,LEH
Football League,France,Week 23,#435943,02/11/2024 05:05,REN,2 : 0,LNS
Football League,France,Week 23,#435944,02/11/2024 05:05,NAN,2 : 3,LYO
Football League,France,Week 23,#435945,02/11/2024 05:05,PSG,2 : 2,NIC
Football League,France,Week 23,#435946,02/11/2024 05:05,LEH,1 : 1,STR
Football League,France,Week 23,#435947,02/11/2024 05:05,AXR,1 : 2,SBR
Football League,France,Week 23,#435948,02/11/2024 05:05,REI,1 : 0,TOU
Football League,France,Week 23,#435949,02/11/2024 05:05,MNT,2 : 4,MON
Football League,France,Week 23,#435950,02/11/2024 05:05,LIL,1 : 1,MRS
Football League,France,Week 23,#435951,02/11/2024 05:05,ANG,0 : 1,STE
Football League,France,Week 22,#435934,02/11/2024 05:02,MON,0 : 1,NAN
Football League,France,Week 22,#435935,02/11/2024 05:02,MRS,1 : 0,AXR
Football League,France,Week 22,#435936,02/11/2024 05:02,LYO,3 : 1,REN
Football League,France,Week 22,#435937,02/11/2024 05:02,STR,0 : 1,LIL
Football League,France,Week 22,#435938,02/11/2024 05:02,NIC,1 : 0,LEH
Football League,France,Week 22,#435939,02/11/2024 05:02,TOU,1 : 3,MNT
Football League,France,Week 22,#435940,02/11/2024 05:02,STE,1 : 0,SBR
Football League,France,Week 22,#435941,02/11/2024 05:02,LNS,0 : 1,ANG
Football League,France,Week 22,#435942,02/11/2024 05:02,REI,2 : 2,PSG
Football League,France,Week 21,#435925,02/11/2024 04:59,AXR,3 : 3,STR
Football League,France,Week 21,#435926,02/11/2024 04:59,REN,0 : 0,MON
Football League,France,Week 21,#435927,02/11/2024 04:59,LEH,1 : 0,REI
Football League,France,Week 21,#435928,02/11/2024 04:59,ANG,0 : 2,LYO
Football League,France,Week 21,#435929,02/11/2024 04:59,NAN,0 : 2,TOU
Football League,France,Week 21,#435930,02/11/2024 04:59,SBR,0 : 1,MRS
Football League,France,Week 21,#435931,02/11/2024 04:59,LIL,2 : 0,NIC
Football League,France,Week 21,#435932,02/11/2024 04:59,LNS,2 : 0,STE
Football League,France,Week 21,#435933,02/11/2024 04:59,MNT,1 : 5,PSG
Football League,France,Week 20,#435916,02/11/2024 04:56,TOU,2 : 2,REN
Football League,France,Week 20,#435917,02/11/2024 04:56,MON,1 : 1,ANG
Football League,France,Week 20,#435918,02/11/2024 04:56,STR,2 : 1,SBR
Football League,France,Week 20,#435919,02/11/2024 04:56,LYO,2 : 1,LNS
Football League,France,Week 20,#435920,02/11/2024 04:56,MNT,1 : 0,LEH
Football League,France,Week 20,#435921,02/11/2024 04:56,STE,4 : 1,MRS
Football League,France,Week 20,#435922,02/11/2024 04:56,PSG,1 : 0,NAN
Football League,France,Week 20,#435923,02/11/2024 04:56,NIC,3 : 3,AXR
Football League,France,Week 20,#435924,02/11/2024 04:56,REI,0 : 0,LIL
Football League,France,Week 19,#435907,02/11/2024 04:53,LIL,1 : 0,MNT
Football League,France,Week 19,#435908,02/11/2024 04:53,REN,1 : 3,PSG
Football League,France,Week 19,#435909,02/11/2024 04:53,AXR,1 : 3,REI
Football League,France,Week 19,#435910,02/11/2024 04:53,LNS,1 : 0,MON
Football League,France,Week 19,#435911,02/11/2024 04:53,MRS,4 : 0,STR
Football League,France,Week 19,#435912,02/11/2024 04:53,NAN,1 : 1,LEH
Football League,France,Week 19,#435913,02/11/2024 04:53,SBR,3 : 1,NIC
Football League,France,Week 19,#435914,02/11/2024 04:53,LYO,3 : 1,STE
Football League,France,Week 19,#435915,02/11/2024 04:53,ANG,0 : 1,TOU
Football League,France,Week 18,#435898,02/11/2024 04:50,STE,2 : 3,STR
Football League,France,Week 18,#435899,02/11/2024 04:50,LEH,1 : 0,REN
Football League,France,Week 18,#435900,02/11/2024 04:50,PSG,2 : 2,ANG
Football League,France,Week 18,#435901,02/11/2024 04:50,REI,1 : 2,SBR
Football League,France,Week 18,#435902,02/11/2024 04:50,NAN,3 : 1,LIL
Football League,France,Week 18,#435903,02/11/2024 04:50,NIC,0 : 1,MRS
Football League,France,Week 18,#435904,02/11/2024 04:50,MON,0 : 1,LYO
Football League,France,Week 18,#435905,02/11/2024 04:50,TOU,2 : 3,LNS
Football League,France,Week 18,#435906,02/11/2024 04:50,MNT,0 : 0,AXR
Football League,France,Week 17,#435889,02/11/2024 04:47,LYO,3 : 0,TOU
Football League,France,Week 17,#435890,02/11/2024 04:47,MRS,2 : 2,REI
Football League,France,Week 17,#435891,02/11/2024 04:47,ANG,0 : 1,LEH
Football League,France,Week 17,#435892,02/11/2024 04:47,STR,1 : 3,NIC
Football League,France,Week 17,#435893,02/11/2024 04:47,AXR,5 : 1,NAN
Football League,France,Week 17,#435894,02/11/2024 04:47,SBR,3 : 2,MNT
Football League,France,Week 17,#435895,02/11/2024 04:47,REN,1 : 1,LIL
Football League,France,Week 17,#435896,02/11/2024 04:47,LNS,1 : 2,PSG
Football League,France,Week 17,#435897,02/11/2024 04:47,MON,2 : 0,STE
Football League,France,Week 16,#435880,02/11/2024 04:44,PSG,3 : 2,LYO
Football League,France,Week 16,#435881,02/11/2024 04:44,REN,2 : 2,AXR
Football League,France,Week 16,#435882,02/11/2024 04:44,STE,2 : 2,NIC
Football League,France,Week 16,#435883,02/11/2024 04:44,NAN,1 : 1,SBR
Football League,France,Week 16,#435884,02/11/2024 04:44,MNT,0 : 4,MRS
Football League,France,Week 16,#435885,02/11/2024 04:44,LEH,0 : 2,LNS
Football League,France,Week 16,#435886,02/11/2024 04:44,REI,3 : 2,STR
Football League,France,Week 16,#435887,02/11/2024 04:44,LIL,3 : 2,ANG
Football League,France,Week 16,#435888,02/11/2024 04:44,TOU,0 : 0,MON
Football League,France,Week 15,#435871,02/11/2024 04:41,MRS,0 : 0,NAN
Football League,France,Week 15,#435872,02/11/2024 04:41,STR,1 : 1,MNT
Football League,France,Week 15,#435873,02/11/2024 04:41,LYO,3 : 2,LEH
Football League,France,Week 15,#435874,02/11/2024 04:41,ANG,2 : 2,AXR
Football League,France,Week 15,#435875,02/11/2024 04:41,SBR,2 : 1,REN
Football League,France,Week 15,#435876,02/11/2024 04:41,MON,0 : 0,PSG
Football League,France,Week 15,#435877,02/11/2024 04:41,NIC,2 : 1,REI
Football League,France,Week 15,#435878,02/11/2024 04:41,LNS,1 : 0,LIL
Football League,France,Week 15,#435879,02/11/2024 04:41,TOU,2 : 1,STE
Football League,France,Week 14,#435862,02/11/2024 04:38,MNT,1 : 0,NIC
Football League,France,Week 14,#435863,02/11/2024 04:38,REN,0 : 1,MRS
Football League,France,Week 14,#435864,02/11/2024 04:38,AXR,0 : 3,LNS
Football League,France,Week 14,#435865,02/11/2024 04:38,NAN,2 : 2,STR
Football League,France,Week 14,#435866,02/11/2024 04:38,LIL,1 : 0,LYO
Football League,France,Week 14,#435867,02/11/2024 04:38,LEH,0 : 2,MON
Football League,France,Week 14,#435868,02/11/2024 04:38,STE,1 : 2,REI
Football League,France,Week 14,#435869,02/11/2024 04:38,PSG,2 : 1,TOU
Football League,France,Week 14,#435870,02/11/2024 04:38,ANG,1 : 0,SBR
Football League,France,Week 13,#435853,02/11/2024 04:35,MRS,1 : 1,ANG
Football League,France,Week 13,#435854,02/11/2024 04:35,PSG,3 : 1,STE
Football League,France,Week 13,#435855,02/11/2024 04:35,LYO,1 : 0,AXR
Football League,France,Week 13,#435856,02/11/2024 04:35,STR,0 : 1,REN
Football League,France,Week 13,#435857,02/11/2024 04:35,MON,1 : 1,LIL
Football League,France,Week 13,#435858,02/11/2024 04:35,LNS,4 : 1,SBR
Football League,France,Week 13,#435859,02/11/2024 04:35,REI,1 : 2,MNT
Football League,France,Week 13,#435860,02/11/2024 04:35,NIC,0 : 2,NAN
Football League,France,Week 13,#435861,02/11/2024 04:35,TOU,2 : 0,LEH
Football League,France,Week 12,#435844,02/11/2024 04:32,STE,1 : 1,MNT
Football League,France,Week 12,#435845,02/11/2024 04:32,NAN,1 : 2,REI
Football League,France,Week 12,#435846,02/11/2024 04:32,SBR,0 : 1,LYO
Football League,France,Week 12,#435847,02/11/2024 04:32,REN,4 : 1,NIC
Football League,France,Week 12,#435848,02/11/2024 04:32,LNS,1 : 0,MRS
Football League,France,Week 12,#435849,02/11/2024 04:32,ANG,3 : 3,STR
Football League,France,Week 12,#435850,02/11/2024 04:32,LEH,1 : 3,PSG
Football League,France,Week 12,#435851,02/11/2024 04:32,LIL,2 : 1,TOU
Football League,France,Week 12,#435852,02/11/2024 04:32,AXR,3 : 3,MON
Football League,France,Week 11,#435835,02/11/2024 04:29,LEH,2 : 3,STE
Football League,France,Week 11,#435836,02/11/2024 04:29,STR,0 : 2,LNS
Football League,France,Week 11,#435837,02/11/2024 04:29,PSG,1 : 1,LIL
Football League,France,Week 11,#435838,02/11/2024 04:29,LYO,1 : 0,MRS
Football League,France,Week 11,#435839,02/11/2024 04:29,MON,1 : 0,SBR
Football League,France,Week 11,#435840,02/11/2024 04:29,REI,1 : 0,REN
Football League,France,Week 11,#435841,02/11/2024 04:29,NIC,4 : 1,ANG
Football League,France,Week 11,#435842,02/11/2024 04:29,TOU,3 : 0,AXR
Football League,France,Week 11,#435843,02/11/2024 04:29,MNT,0 : 1,NAN
Football League,France,Week 10,#435826,02/11/2024 04:26,MRS,2 : 0,MON
Football League,France,Week 10,#435827,02/11/2024 04:26,LNS,3 : 2,NIC
Football League,France,Week 10,#435828,02/11/2024 04:26,LIL,0 : 2,LEH
Football League,France,Week 10,#435829,02/11/2024 04:26,REN,2 : 1,MNT
Football League,France,Week 10,#435830,02/11/2024 04:26,STE,2 : 0,NAN
Football League,France,Week 10,#435831,02/11/2024 04:26,ANG,1 : 0,REI
Football League,France,Week 10,#435832,02/11/2024 04:26,LYO,1 : 1,STR
Football League,France,Week 10,#435833,02/11/2024 04:26,AXR,1 : 1,PSG
Football League,France,Week 10,#435834,02/11/2024 04:26,SBR,2 : 1,TOU
Football League,France,Week 9,#435817,02/11/2024 04:23,NAN,0 : 3,REN
Football League,France,Week 9,#435818,02/11/2024 04:23,REI,1 : 3,LNS
Football League,France,Week 9,#435819,02/11/2024 04:23,PSG,2 : 1,SBR
Football League,France,Week 9,#435820,02/11/2024 04:23,MON,3 : 1,STR
Football League,France,Week 9,#435821,02/11/2024 04:23,TOU,1 : 4,MRS
Football League,France,Week 9,#435822,02/11/2024 04:23,LIL,2 : 0,STE
Football League,France,Week 9,#435823,02/11/2024 04:23,MNT,1 : 4,ANG
Football League,France,Week 9,#435824,02/11/2024 04:23,NIC,4 : 1,LYO
Football League,France,Week 9,#435825,02/11/2024 04:23,LEH,1 : 2,AXR
Football League,France,Week 8,#435808,02/11/2024 04:20,STR,1 : 0,TOU
Football League,France,Week 8,#435809,02/11/2024 04:20,AXR,2 : 2,LIL
Football League,France,Week 8,#435810,02/11/2024 04:20,MON,0 : 0,NIC
Football League,France,Week 8,#435811,02/11/2024 04:20,SBR,3 : 1,LEH
Football League,France,Week 8,#435812,02/11/2024 04:20,STE,2 : 1,REN
Football League,France,Week 8,#435813,02/11/2024 04:20,ANG,2 : 3,NAN
Football League,France,Week 8,#435814,02/11/2024 04:20,LNS,2 : 0,MNT
Football League,France,Week 8,#435815,02/11/2024 04:20,LYO,0 : 0,REI
Football League,France,Week 8,#435816,02/11/2024 04:20,MRS,2 : 2,PSG
Football League,France,Week 7,#435799,02/11/2024 04:17,AXR,0 : 0,STE
Football League,France,Week 7,#435800,02/11/2024 04:17,TOU,3 : 1,NIC
Football League,France,Week 7,#435801,02/11/2024 04:17,REI,0 : 2,MON
Football League,France,Week 7,#435802,02/11/2024 04:17,PSG,1 : 0,STR
Football League,France,Week 7,#435803,02/11/2024 04:17,MNT,1 : 3,LYO
Football League,France,Week 7,#435804,02/11/2024 04:17,LIL,0 : 2,SBR
Football League,France,Week 7,#435805,02/11/2024 04:17,NAN,0 : 0,LNS
Football League,France,Week 7,#435806,02/11/2024 04:17,LEH,2 : 1,MRS
Football League,France,Week 7,#435807,02/11/2024 04:17,REN,2 : 0,ANG
Football League,France,Week 6,#435790,02/11/2024 04:14,MON,0 : 1,MNT
Football League,France,Week 6,#435791,02/11/2024 04:14,MRS,2 : 3,LIL
Football League,France,Week 6,#435792,02/11/2024 04:14,SBR,0 : 0,AXR
Football League,France,Week 6,#435793,02/11/2024 04:14,NIC,1 : 2,PSG
Football League,France,Week 6,#435794,02/11/2024 04:14,STE,3 : 1,ANG
Football League,France,Week 6,#435795,02/11/2024 04:14,LNS,1 : 1,REN
Football League,France,Week 6,#435796,02/11/2024 04:14,TOU,1 : 1,REI
Football League,France,Week 6,#435797,02/11/2024 04:14,STR,0 : 0,LEH
Football League,France,Week 6,#435798,02/11/2024 04:14,LYO,4 : 0,NAN
Football League,France,Week 5,#435781,02/11/2024 04:11,LIL,1 : 0,STR
Football League,France,Week 5,#435782,02/11/2024 04:11,REN,0 : 1,LYO
Football League,France,Week 5,#435783,02/11/2024 04:11,LEH,1 : 1,NIC
Football League,France,Week 5,#435784,02/11/2024 04:11,AXR,0 : 2,MRS
Football League,France,Week 5,#435785,02/11/2024 04:11,MNT,0 : 0,TOU
Football League,France,Week 5,#435786,02/11/2024 04:11,SBR,1 : 1,STE
Football League,France,Week 5,#435787,02/11/2024 04:11,PSG,2 : 2,REI
Football League,France,Week 5,#435788,02/11/2024 04:11,ANG,0 : 2,LNS
Football League,France,Week 5,#435789,02/11/2024 04:11,NAN,1 : 2,MON
Football League,France,Week 4,#435772,02/11/2024 04:08,REI,0 : 2,LEH
Football League,France,Week 4,#435773,02/11/2024 04:08,PSG,0 : 1,MNT
Football League,France,Week 4,#435774,02/11/2024 04:08,LYO,3 : 1,ANG
Football League,France,Week 4,#435775,02/11/2024 04:08,MON,1 : 2,REN
Football League,France,Week 4,#435776,02/11/2024 04:08,STE,0 : 5,LNS
Football League,France,Week 4,#435777,02/11/2024 04:08,NIC,1 : 2,LIL
Football League,France,Week 4,#435778,02/11/2024 04:08,TOU,0 : 0,NAN
Football League,France,Week 4,#435779,02/11/2024 04:08,STR,1 : 1,AXR
Football League,France,Week 4,#435780,02/11/2024 04:08,MRS,4 : 0,SBR
Football League,France,Week 3,#435763,02/11/2024 04:05,MRS,1 : 1,STE
Football League,France,Week 3,#435764,02/11/2024 04:05,LIL,2 : 0,REI
Football League,France,Week 3,#435765,02/11/2024 04:05,LNS,1 : 2,LYO
Football League,France,Week 3,#435766,02/11/2024 04:05,LEH,0 : 2,MNT
Football League,France,Week 3,#435767,02/11/2024 04:05,REN,1 : 1,TOU
Football League,France,Week 3,#435768,02/11/2024 04:05,ANG,3 : 3,MON
Football League,France,Week 3,#435769,02/11/2024 04:05,SBR,1 : 0,STR
Football League,France,Week 3,#435770,02/11/2024 04:05,AXR,0 : 3,NIC
Football League,France,Week 3,#435771,02/11/2024 04:05,NAN,1 : 2,PSG
Football League,France,Week 2,#435754,02/11/2024 04:02,LEH,0 : 0,NAN
Football League,France,Week 2,#435755,02/11/2024 04:02,MNT,0 : 1,LIL
Football League,France,Week 2,#435756,02/11/2024 04:02,STR,1 : 2,MRS
Football League,France,Week 2,#435757,02/11/2024 04:02,MON,1 : 1,LNS
Football League,France,Week 2,#435758,02/11/2024 04:02,NIC,1 : 0,SBR
Football League,France,Week 2,#435759,02/11/2024 04:02,STE,0 : 4,LYO
Football League,France,Week 2,#435760,02/11/2024 04:02,TOU,1 : 0,ANG
Football League,France,Week 2,#435761,02/11/2024 04:02,REI,2 : 1,AXR
Football League,France,Week 2,#435762,02/11/2024 04:02,PSG,4 : 0,REN
Football League,France,Week 1,#435745,02/11/2024 03:59,AXR,0 : 2,MNT
Football League,France,Week 1,#435746,02/11/2024 03:59,MRS,0 : 1,NIC
Football League,France,Week 1,#435747,02/11/2024 03:59,SBR,2 : 1,REI
Football League,France,Week 1,#435748,02/11/2024 03:59,STR,1 : 1,STE
Football League,France,Week 1,#435749,02/11/2024 03:59,LNS,1 : 2,TOU
Football League,France,Week 1,#435750,02/11/2024 03:59,ANG,0 : 5,PSG
Football League,France,Week 1,#435751,02/11/2024 03:59,LYO,1 : 2,MON
Football League,France,Week 1,#435752,02/11/2024 03:59,REN,3 : 0,LEH
Football League,France,Week 1,#435753,02/11/2024 03:59,LIL,4 : 1,NAN
Football League,France,Week 34,#435736,02/11/2024 03:56,SBR,1 : 2,MNT
Football League,France,Week 34,#435737,02/11/2024 03:56,TOU,3 : 2,LYO
Football League,France,Week 34,#435738,02/11/2024 03:56,REN,3 : 1,MRS
Football League,France,Week 34,#435739,02/11/2024 03:56,MON,3 : 0,LNS
Football League,France,Week 34,#435740,02/11/2024 03:56,PSG,4 : 2,NIC
Football League,France,Week 34,#435741,02/11/2024 03:56,REI,2 : 0,LIL
Football League,France,Week 34,#435742,02/11/2024 03:56,AXR,2 : 2,ANG
Football League,France,Week 34,#435743,02/11/2024 03:56,LEH,1 : 0,NAN
Football League,France,Week 34,#435744,02/11/2024 03:56,STR,0 : 2,STE
Football League,France,Week 33,#435727,02/11/2024 03:53,LYO,2 : 0,SBR
Football League,France,Week 33,#435728,02/11/2024 03:53,NIC,3 : 1,STR
Football League,France,Week 33,#435729,02/11/2024 03:53,NAN,2 : 3,REN
Football League,France,Week 33,#435730,02/11/2024 03:53,STE,3 : 2,LIL
Football League,France,Week 33,#435731,02/11/2024 03:53,MON,0 : 2,TOU
Football League,France,Week 33,#435732,02/11/2024 03:53,LNS,2 : 1,AXR
Football League,France,Week 33,#435733,02/11/2024 03:53,ANG,1 : 3,PSG
Football League,France,Week 33,#435734,02/11/2024 03:53,MNT,1 : 1,LEH
Football League,France,Week 33,#435735,02/11/2024 03:53,MRS,3 : 2,REI
Football League,France,Week 32,#435718,02/11/2024 03:50,AXR,1 : 2,MON
Football League,France,Week 32,#435719,02/11/2024 03:50,REI,0 : 2,NAN
Football League,France,Week 32,#435720,02/11/2024 03:50,PSG,2 : 4,LNS
Football League,France,Week 32,#435721,02/11/2024 03:50,STE,0 : 5,MRS
Football League,France,Week 32,#435722,02/11/2024 03:50,TOU,0 : 1,SBR
Football League,France,Week 32,#435723,02/11/2024 03:50,STR,2 : 0,ANG
Football League,France,Week 32,#435724,02/11/2024 03:50,LIL,0 : 0,NIC
Football League,France,Week 32,#435725,02/11/2024 03:50,LEH,0 : 3,LYO
Football League,France,Week 32,#435726,02/11/2024 03:50,REN,2 : 0,MNT
Football League,France,Week 31,#435709,02/11/2024 03:47,LNS,1 : 1,STR
Football League,France,Week 31,#435710,02/11/2024 03:47,SBR,3 : 1,LEH
Football League,France,Week 31,#435711,02/11/2024 03:47,NAN,0 : 0,STE
Football League,France,Week 31,#435712,02/11/2024 03:47,MON,1 : 1,PSG
Football League,France,Week 31,#435713,02/11/2024 03:47,NIC,0 : 2,MRS
Football League,France,Week 31,#435714,02/11/2024 03:47,LYO,1 : 3,REN
Football League,France,Week 31,#435715,02/11/2024 03:47,AXR,3 : 1,TOU
Football League,France,Week 31,#435716,02/11/2024 03:47,ANG,0 : 3,LIL
Football League,France,Week 31,#435717,02/11/2024 03:47,MNT,0 : 2,REI
Football League,France,Week 30,#435700,02/11/2024 03:44,STR,0 : 2,MON
Football League,France,Week 30,#435701,02/11/2024 03:44,PSG,3 : 0,AXR
Football League,France,Week 30,#435702,02/11/2024 03:44,REN,4 : 1,SBR
Football League,France,Week 30,#435703,02/11/2024 03:44,MRS,1 : 1,ANG
Football League,France,Week 30,#435704,02/11/2024 03:44,NIC,0 : 0,NAN
Football League,France,Week 30,#435705,02/11/2024 03:44,STE,1 : 1,MNT
Football League,France,Week 30,#435706,02/11/2024 03:44,TOU,2 : 2,LEH
Football League,France,Week 30,#435707,02/11/2024 03:44,REI,1 : 0,LYO
Football League,France,Week 30,#435708,02/11/2024 03:44,LIL,1 : 1,LNS
Football League,France,Week 29,#435691,02/11/2024 03:41,SBR,1 : 1,REI
Football League,France,Week 29,#435692,02/11/2024 03:41,MNT,0 : 0,NIC
Football League,France,Week 29,#435693,02/11/2024 03:41,ANG,0 : 1,NAN
Football League,France,Week 29,#435694,02/11/2024 03:41,LYO,3 : 0,STE
Football League,France,Week 29,#435695,02/11/2024 03:41,AXR,0 : 3,STR
Football League,France,Week 29,#435696,02/11/2024 03:41,LEH,0 : 1,REN
Football League,France,Week 29,#435697,02/11/2024 03:41,LNS,1 : 0,MRS
Football League,France,Week 29,#435698,02/11/2024 03:41,MON,1 : 2,LIL
Football League,France,Week 29,#435699,02/11/2024 03:41,PSG,3 : 3,TOU
Football League,France,Week 28,#435682,02/11/2024 03:38,MRS,3 : 1,MON
Football League,France,Week 28,#435683,02/11/2024 03:38,NIC,1 : 1,LYO
Football League,France,Week 28,#435684,02/11/2024 03:38,STE,2 : 1,SBR
Football League,France,Week 28,#435685,02/11/2024 03:38,TOU,3 : 0,REN
Football League,France,Week 28,#435686,02/11/2024 03:38,LIL,5 : 1,AXR
Football League,France,Week 28,#435687,02/11/2024 03:38,STR,2 : 1,PSG
Football League,France,Week 28,#435688,02/11/2024 03:38,REI,1 : 0,LEH
Football League,France,Week 28,#435689,02/11/2024 03:38,NAN,3 : 0,LNS
Football League,France,Week 28,#435690,02/11/2024 03:38,ANG,1 : 2,MNT
Football League,France,Week 27,#435673,02/11/2024 03:35,PSG,4 : 1,LIL
Football League,France,Week 27,#435674,02/11/2024 03:35,REN,1 : 0,REI
Football League,France,Week 27,#435675,02/11/2024 03:35,MON,0 : 0,NAN
Football League,France,Week 27,#435676,02/11/2024 03:35,STR,1 : 2,TOU
Football League,France,Week 27,#435677,02/11/2024 03:35,AXR,4 : 2,MRS
Football League,France,Week 27,#435678,02/11/2024 03:35,SBR,1 : 1,NIC
Football League,France,Week 27,#435679,02/11/2024 03:35,LNS,0 : 4,MNT
Football League,France,Week 27,#435680,02/11/2024 03:35,LEH,5 : 0,STE
Football League,France,Week 27,#435681,02/11/2024 03:35,LYO,3 : 0,ANG
Football League,France,Week 26,#435664,02/11/2024 03:32,STE,0 : 2,REN
Football League,France,Week 26,#435665,02/11/2024 03:32,ANG,1 : 0,SBR
Football League,France,Week 26,#435666,02/11/2024 03:32,NAN,2 : 1,AXR
Football League,France,Week 26,#435667,02/11/2024 03:32,LNS,1 : 0,LYO
Football League,France,Week 26,#435668,02/11/2024 03:32,LIL,1 : 0,STR
Football League,France,Week 26,#435669,02/11/2024 03:32,MRS,2 : 3,PSG
Football League,France,Week 26,#435670,02/11/2024 03:32,MNT,1 : 1,MON
Football League,France,Week 26,#435671,02/11/2024 03:32,TOU,0 : 0,REI
Football League,France,Week 26,#435672,02/11/2024 03:32,NIC,2 : 1,LEH
Football League,France,Week 25,#435655,02/11/2024 03:29,LIL,2 : 1,TOU
Football League,France,Week 25,#435656,02/11/2024 03:29,MON,1 : 1,LYO
Football League,France,Week 25,#435657,02/11/2024 03:29,LEH,0 : 0,ANG
Football League,France,Week 25,#435658,02/11/2024 03:29,REN,0 : 0,NIC
Football League,France,Week 25,#435659,02/11/2024 03:29,PSG,0 : 1,NAN
Football League,France,Week 25,#435660,02/11/2024 03:29,STR,0 : 1,MRS
Football League,France,Week 25,#435661,02/11/2024 03:29,AXR,2 : 0,MNT
Football League,France,Week 25,#435662,02/11/2024 03:29,REI,3 : 0,STE
Football League,France,Week 25,#435663,02/11/2024 03:29,SBR,0 : 2,LNS
Football League,France,Week 24,#435646,02/11/2024 03:26,TOU,0 : 0,STE
Football League,France,Week 24,#435647,02/11/2024 03:26,NIC,1 : 1,REI
Football League,France,Week 24,#435648,02/11/2024 03:26,LYO,2 : 1,AXR
Football League,France,Week 24,#435649,02/11/2024 03:26,MNT,0 : 2,PSG
Football League,France,Week 24,#435650,02/11/2024 03:26,ANG,0 : 1,REN
Football League,France,Week 24,#435651,02/11/2024 03:26,MON,3 : 1,SBR
Football League,France,Week 24,#435652,02/11/2024 03:26,LNS,0 : 1,LEH
Football League,France,Week 24,#435653,02/11/2024 03:26,MRS,0 : 0,LIL
Football League,France,Week 24,#435654,02/11/2024 03:26,NAN,0 : 1,STR
Football League,France,Week 23,#435637,02/11/2024 03:23,REN,1 : 1,LNS
Football League,France,Week 23,#435638,02/11/2024 03:23,STE,3 : 0,NIC
Football League,France,Week 23,#435639,02/11/2024 03:23,LIL,2 : 1,NAN
Football League,France,Week 23,#435640,02/11/2024 03:23,MRS,2 : 0,TOU
Football League,France,Week 23,#435641,02/11/2024 03:23,STR,0 : 3,MNT
Football League,France,Week 23,#435642,02/11/2024 03:23,AXR,5 : 0,SBR
Football League,France,Week 23,#435643,02/11/2024 03:23,REI,4 : 1,ANG
Football League,France,Week 23,#435644,02/11/2024 03:23,PSG,4 : 0,LYO
Football League,France,Week 23,#435645,02/11/2024 03:23,LEH,0 : 0,MON
Football League,France,Week 22,#435628,02/11/2024 03:20,MON,1 : 1,REN
Football League,France,Week 22,#435629,02/11/2024 03:20,AXR,0 : 1,LEH
Football League,France,Week 22,#435630,02/11/2024 03:20,LNS,0 : 0,REI
Football League,France,Week 22,#435631,02/11/2024 03:20,ANG,0 : 1,STE
Football League,France,Week 22,#435632,02/11/2024 03:20,LYO,4 : 1,STR
Football League,France,Week 22,#435633,02/11/2024 03:20,SBR,2 : 4,PSG
Football League,France,Week 22,#435634,02/11/2024 03:20,NAN,1 : 1,MRS
Football League,France,Week 22,#435635,02/11/2024 03:20,TOU,1 : 2,NIC
Football League,France,Week 22,#435636,02/11/2024 03:20,MNT,1 : 4,LIL
Football League,France,Week 21,#435619,02/11/2024 03:17,REI,1 : 2,MON
Football League,France,Week 21,#435620,02/11/2024 03:17,REN,2 : 1,AXR
Football League,France,Week 21,#435621,02/11/2024 03:17,PSG,3 : 0,LEH
Football League,France,Week 21,#435622,02/11/2024 03:17,NAN,0 : 1,TOU
Football League,France,Week 21,#435623,02/11/2024 03:17,STE,1 : 1,LNS
Football League,France,Week 21,#435624,02/11/2024 03:17,NIC,3 : 1,ANG
Football League,France,Week 21,#435625,02/11/2024 03:17,MRS,2 : 2,MNT
Football League,France,Week 21,#435626,02/11/2024 03:17,LIL,0 : 0,LYO
Football League,France,Week 21,#435627,02/11/2024 03:17,STR,2 : 1,SBR
Football League,France,Week 20,#435610,02/11/2024 03:14,TOU,0 : 0,ANG
Football League,France,Week 20,#435611,02/11/2024 03:14,PSG,0 : 0,REN
Football League,France,Week 20,#435612,02/11/2024 03:14,LNS,0 : 2,NIC
Football League,France,Week 20,#435613,02/11/2024 03:14,MNT,2 : 2,NAN
Football League,France,Week 20,#435614,02/11/2024 03:14,LEH,2 : 2,STR
Football League,France,Week 20,#435615,02/11/2024 03:14,AXR,2 : 0,REI
Football League,France,Week 20,#435616,02/11/2024 03:14,LYO,1 : 4,MRS
Football League,France,Week 20,#435617,02/11/2024 03:14,MON,1 : 3,STE
Football League,France,Week 20,#435618,02/11/2024 03:14,SBR,1 : 0,LIL
Football League,France,Week 19,#435601,02/11/2024 03:11,STE,2 : 0,AXR
Football League,France,Week 19,#435602,02/11/2024 03:11,MNT,1 : 0,TOU
Football League,France,Week 19,#435603,02/11/2024 03:11,LIL,2 : 0,LEH
Football League,France,Week 19,#435604,02/11/2024 03:11,NIC,1 : 1,MON
Football League,France,Week 19,#435605,02/11/2024 03:11,NAN,1 : 3,LYO
Football League,France,Week 19,#435606,02/11/2024 03:11,ANG,2 : 2,LNS
Football League,France,Week 19,#435607,02/11/2024 03:11,STR,0 : 1,REN
Football League,France,Week 19,#435608,02/11/2024 03:11,MRS,1 : 1,SBR
Football League,France,Week 19,#435609,02/11/2024 03:11,REI,0 : 0,PSG
